,Soort misdrijf,Perioden,Regio's,Geregistreerde misdrijven (aantal),Aangiften (aantal)
356,1.1.1 Diefstal/inbraak woning,2020,Bergeijk,29.0,29.0
357,1.1.1 Diefstal/inbraak woning,2021,Bergeijk,21.0,22.0
358,1.1.1 Diefstal/inbraak woning,2022,Bergeijk,32.0,30.0
359,1.1.1 Diefstal/inbraak woning,2023,Bergeijk,36.0,33.0
360,1.1.1 Diefstal/inbraak woning,2012,Bergen (L.),47.0,46.0
361,1.1.1 Diefstal/inbraak woning,2013,Bergen (L.),46.0,46.0
362,1.1.1 Diefstal/inbraak woning,2014,Bergen (L.),59.0,58.0
363,1.1.1 Diefstal/inbraak woning,2015,Bergen (L.),44.0,42.0
364,1.1.1 Diefstal/inbraak woning,2016,Bergen (L.),39.0,39.0
365,1.1.1 Diefstal/inbraak woning,2017,Bergen (L.),20.0,19.0
366,1.1.1 Diefstal/inbraak woning,2018,Bergen (L.),16.0,14.0
367,1.1.1 Diefstal/inbraak woning,2019,Bergen (L.),13.0,13.0
368,1.1.1 Diefstal/inbraak woning,2020,Bergen (L.),13.0,12.0
369,1.1.1 Diefstal/inbraak woning,2021,Bergen (L.),32.0,30.0
370,1.1.1 Diefstal/inbraak woning,2022,Bergen (L.),9.0,9.0
371,1.1.1 Diefstal/inbraak woning,2023,Bergen (L.),16.0,15.0
372,1.1.1 Diefstal/inbraak woning,2012,Bergen (NH.),198.0,198.0
373,1.1.1 Diefstal/inbraak woning,2013,Bergen (NH.),139.0,141.0
374,1.1.1 Diefstal/inbraak woning,2014,Bergen (NH.),118.0,120.0
375,1.1.1 Diefstal/inbraak woning,2015,Bergen (NH.),139.0,138.0
376,1.1.1 Diefstal/inbraak woning,2016,Bergen (NH.),81.0,80.0
377,1.1.1 Diefstal/inbraak woning,2017,Bergen (NH.),64.0,67.0
378,1.1.1 Diefstal/inbraak woning,2018,Bergen (NH.),68.0,68.0
379,1.1.1 Diefstal/inbraak woning,2019,Bergen (NH.),59.0,59.0
380,1.1.1 Diefstal/inbraak woning,2020,Bergen (NH.),28.0,31.0
381,1.1.1 Diefstal/inbraak woning,2021,Bergen (NH.),24.0,24.0
382,1.1.1 Diefstal/inbraak woning,2022,Bergen (NH.),45.0,43.0
383,1.1.1 Diefstal/inbraak woning,2023,Bergen (NH.),55.0,54.0
384,1.1.1 Diefstal/inbraak woning,2012,Bergen op Zoom,337.0,323.0
385,1.1.1 Diefstal/inbraak woning,2013,Bergen op Zoom,275.0,271.0
386,1.1.1 Diefstal/inbraak woning,2014,Bergen op Zoom,223.0,224.0
387,1.1.1 Diefstal/inbraak woning,2015,Bergen op Zoom,174.0,171.0
388,1.1.1 Diefstal/inbraak woning,2016,Bergen op Zoom,161.0,159.0
389,1.1.1 Diefstal/inbraak woning,2017,Bergen op Zoom,138.0,138.0
390,1.1.1 Diefstal/inbraak woning,2018,Bergen op Zoom,91.0,92.0
391,1.1.1 Diefstal/inbraak woning,2019,Bergen op Zoom,91.0,89.0
392,1.1.1 Diefstal/inbraak woning,2020,Bergen op Zoom,144.0,140.0
393,1.1.1 Diefstal/inbraak woning,2021,Bergen op Zoom,114.0,111.0
394,1.1.1 Diefstal/inbraak woning,2022,Bergen op Zoom,123.0,113.0
395,1.1.1 Diefstal/inbraak woning,2023,Bergen op Zoom,92.0,86.0
396,1.1.1 Diefstal/inbraak woning,2012,Berkelland,105.0,103.0
397,1.1.1 Diefstal/inbraak woning,2013,Berkelland,112.0,114.0
398,1.1.1 Diefstal/inbraak woning,2014,Berkelland,105.0,105.0
399,1.1.1 Diefstal/inbraak woning,2015,Berkelland,71.0,71.0
400,1.1.1 Diefstal/inbraak woning,2016,Berkelland,89.0,86.0
401,1.1.1 Diefstal/inbraak woning,2017,Berkelland,75.0,74.0
402,1.1.1 Diefstal/inbraak woning,2018,Berkelland,57.0,54.0
403,1.1.1 Diefstal/inbraak woning,2019,Berkelland,61.0,61.0
404,1.1.1 Diefstal/inbraak woning,2020,Berkelland,28.0,26.0
405,1.1.1 Diefstal/inbraak woning,2021,Berkelland,39.0,39.0
406,1.1.1 Diefstal/inbraak woning,2022,Berkelland,41.0,41.0
407,1.1.1 Diefstal/inbraak woning,2023,Berkelland,20.0,19.0
408,1.1.1 Diefstal/inbraak woning,2012,Bernheze,169.0,170.0
409,1.1.1 Diefstal/inbraak woning,2013,Bernheze,95.0,93.0
410,1.1.1 Diefstal/inbraak woning,2014,Bernheze,102.0,100.0
411,1.1.1 Diefstal/inbraak woning,2015,Bernheze,78.0,78.0
412,1.1.1 Diefstal/inbraak woning,2016,Bernheze,57.0,57.0
413,1.1.1 Diefstal/inbraak woning,2017,Bernheze,53.0,53.0
414,1.1.1 Diefstal/inbraak woning,2018,Bernheze,50.0,49.0
415,1.1.1 Diefstal/inbraak woning,2019,Bernheze,87.0,86.0
416,1.1.1 Diefstal/inbraak woning,2020,Bernheze,57.0,56.0
417,1.1.1 Diefstal/inbraak woning,2021,Bernheze,40.0,41.0
418,1.1.1 Diefstal/inbraak woning,2022,Bernheze,34.0,34.0
419,1.1.1 Diefstal/inbraak woning,2023,Bernheze,23.0,23.0
420,1.1.1 Diefstal/inbraak woning,2012,Best,162.0,158.0
421,1.1.1 Diefstal/inbraak woning,2013,Best,107.0,110.0
422,1.1.1 Diefstal/inbraak woning,2014,Best,125.0,119.0
423,1.1.1 Diefstal/inbraak woning,2015,Best,81.0,82.0
424,1.1.1 Diefstal/inbraak woning,2016,Best,49.0,46.0
425,1.1.1 Diefstal/inbraak woning,2017,Best,69.0,69.0
426,1.1.1 Diefstal/inbraak woning,2018,Best,70.0,70.0
427,1.1.1 Diefstal/inbraak woning,2019,Best,75.0,74.0
428,1.1.1 Diefstal/inbraak woning,2020,Best,39.0,39.0
429,1.1.1 Diefstal/inbraak woning,2021,Best,38.0,37.0
430,1.1.1 Diefstal/inbraak woning,2022,Best,53.0,49.0
431,1.1.1 Diefstal/inbraak woning,2023,Best,31.0,30.0
432,1.1.1 Diefstal/inbraak woning,2012,Beuningen,126.0,128.0
433,1.1.1 Diefstal/inbraak woning,2013,Beuningen,138.0,139.0
434,1.1.1 Diefstal/inbraak woning,2014,Beuningen,81.0,80.0
435,1.1.1 Diefstal/inbraak woning,2015,Beuningen,74.0,74.0
436,1.1.1 Diefstal/inbraak woning,2016,Beuningen,59.0,57.0
437,1.1.1 Diefstal/inbraak woning,2017,Beuningen,68.0,68.0
438,1.1.1 Diefstal/inbraak woning,2018,Beuningen,43.0,41.0
439,1.1.1 Diefstal/inbraak woning,2019,Beuningen,47.0,46.0
440,1.1.1 Diefstal/inbraak woning,2020,Beuningen,47.0,47.0
441,1.1.1 Diefstal/inbraak woning,2021,Beuningen,29.0,29.0
442,1.1.1 Diefstal/inbraak woning,2022,Beuningen,32.0,30.0
443,1.1.1 Diefstal/inbraak woning,2023,Beuningen,33.0,32.0
444,1.1.1 Diefstal/inbraak woning,2012,Beverwijk,235.0,230.0
445,1.1.1 Diefstal/inbraak woning,2013,Beverwijk,235.0,234.0
446,1.1.1 Diefstal/inbraak woning,2014,Beverwijk,159.0,156.0
447,1.1.1 Diefstal/inbraak woning,2015,Beverwijk,178.0,171.0
448,1.1.1 Diefstal/inbraak woning,2016,Beverwijk,151.0,148.0
449,1.1.1 Diefstal/inbraak woning,2017,Beverwijk,90.0,88.0
450,1.1.1 Diefstal/inbraak woning,2018,Beverwijk,85.0,89.0
451,1.1.1 Diefstal/inbraak woning,2019,Beverwijk,111.0,112.0
452,1.1.1 Diefstal/inbraak woning,2020,Beverwijk,56.0,57.0
453,1.1.1 Diefstal/inbraak woning,2021,Beverwijk,56.0,56.0
454,1.1.1 Diefstal/inbraak woning,2022,Beverwijk,55.0,55.0
455,1.1.1 Diefstal/inbraak woning,2023,Beverwijk,34.0,34.0
456,1.1.1 Diefstal/inbraak woning,2012,De Bilt,315.0,314.0
457,1.1.1 Diefstal/inbraak woning,2013,De Bilt,251.0,250.0
458,1.1.1 Diefstal/inbraak woning,2014,De Bilt,203.0,201.0
459,1.1.1 Diefstal/inbraak woning,2015,De Bilt,202.0,200.0
460,1.1.1 Diefstal/inbraak woning,2016,De Bilt,180.0,181.0
461,1.1.1 Diefstal/inbraak woning,2017,De Bilt,141.0,137.0
462,1.1.1 Diefstal/inbraak woning,2018,De Bilt,106.0,103.0
463,1.1.1 Diefstal/inbraak woning,2019,De Bilt,122.0,123.0
464,1.1.1 Diefstal/inbraak woning,2020,De Bilt,108.0,109.0
465,1.1.1 Diefstal/inbraak woning,2021,De Bilt,119.0,119.0
466,1.1.1 Diefstal/inbraak woning,2022,De Bilt,135.0,136.0
467,1.1.1 Diefstal/inbraak woning,2023,De Bilt,140.0,143.0
468,1.1.1 Diefstal/inbraak woning,2012,Bladel,68.0,67.0
469,1.1.1 Diefstal/inbraak woning,2013,Bladel,58.0,58.0
470,1.1.1 Diefstal/inbraak woning,2014,Bladel,50.0,50.0
471,1.1.1 Diefstal/inbraak woning,2015,Bladel,53.0,50.0
472,1.1.1 Diefstal/inbraak woning,2016,Bladel,34.0,34.0
473,1.1.1 Diefstal/inbraak woning,2017,Bladel,34.0,33.0
474,1.1.1 Diefstal/inbraak woning,2018,Bladel,24.0,26.0
475,1.1.1 Diefstal/inbraak woning,2019,Bladel,38.0,38.0
476,1.1.1 Diefstal/inbraak woning,2020,Bladel,24.0,23.0
477,1.1.1 Diefstal/inbraak woning,2021,Bladel,28.0,28.0
478,1.1.1 Diefstal/inbraak woning,2022,Bladel,21.0,20.0
479,1.1.1 Diefstal/inbraak woning,2023,Bladel,13.0,13.0
480,1.1.1 Diefstal/inbraak woning,2012,Blaricum,104.0,101.0
481,1.1.1 Diefstal/inbraak woning,2013,Blaricum,81.0,80.0
482,1.1.1 Diefstal/inbraak woning,2014,Blaricum,85.0,83.0
483,1.1.1 Diefstal/inbraak woning,2015,Blaricum,93.0,92.0
484,1.1.1 Diefstal/inbraak woning,2016,Blaricum,82.0,82.0
485,1.1.1 Diefstal/inbraak woning,2017,Blaricum,63.0,63.0
486,1.1.1 Diefstal/inbraak woning,2018,Blaricum,50.0,50.0
487,1.1.1 Diefstal/inbraak woning,2019,Blaricum,44.0,46.0
488,1.1.1 Diefstal/inbraak woning,2020,Blaricum,38.0,40.0
489,1.1.1 Diefstal/inbraak woning,2021,Blaricum,20.0,18.0
490,1.1.1 Diefstal/inbraak woning,2022,Blaricum,24.0,24.0
491,1.1.1 Diefstal/inbraak woning,2023,Blaricum,30.0,30.0
492,1.1.1 Diefstal/inbraak woning,2012,Bloemendaal,211.0,208.0
493,1.1.1 Diefstal/inbraak woning,2013,Bloemendaal,165.0,164.0
494,1.1.1 Diefstal/inbraak woning,2014,Bloemendaal,138.0,141.0
495,1.1.1 Diefstal/inbraak woning,2015,Bloemendaal,127.0,129.0
496,1.1.1 Diefstal/inbraak woning,2016,Bloemendaal,86.0,86.0
497,1.1.1 Diefstal/inbraak woning,2017,Bloemendaal,82.0,79.0
498,1.1.1 Diefstal/inbraak woning,2018,Bloemendaal,85.0,87.0
499,1.1.1 Diefstal/inbraak woning,2019,Bloemendaal,99.0,99.0
500,1.1.1 Diefstal/inbraak woning,2020,Bloemendaal,59.0,59.0
501,1.1.1 Diefstal/inbraak woning,2021,Bloemendaal,52.0,52.0
502,1.1.1 Diefstal/inbraak woning,2022,Bloemendaal,73.0,71.0
503,1.1.1 Diefstal/inbraak woning,2023,Bloemendaal,46.0,48.0
504,1.1.1 Diefstal/inbraak woning,2012,Bodegraven-Reeuwijk,220.0,221.0
505,1.1.1 Diefstal/inbraak woning,2013,Bodegraven-Reeuwijk,142.0,137.0
506,1.1.1 Diefstal/inbraak woning,2014,Bodegraven-Reeuwijk,131.0,133.0
507,1.1.1 Diefstal/inbraak woning,2015,Bodegraven-Reeuwijk,143.0,139.0
508,1.1.1 Diefstal/inbraak woning,2016,Bodegraven-Reeuwijk,179.0,178.0
509,1.1.1 Diefstal/inbraak woning,2017,Bodegraven-Reeuwijk,91.0,90.0
510,1.1.1 Diefstal/inbraak woning,2018,Bodegraven-Reeuwijk,103.0,102.0
511,1.1.1 Diefstal/inbraak woning,2019,Bodegraven-Reeuwijk,75.0,73.0
512,1.1.1 Diefstal/inbraak woning,2020,Bodegraven-Reeuwijk,96.0,98.0
513,1.1.1 Diefstal/inbraak woning,2021,Bodegraven-Reeuwijk,58.0,57.0
514,1.1.1 Diefstal/inbraak woning,2022,Bodegraven-Reeuwijk,64.0,66.0
515,1.1.1 Diefstal/inbraak woning,2023,Bodegraven-Reeuwijk,61.0,58.0
516,1.1.1 Diefstal/inbraak woning,2012,Boekel,34.0,34.0
517,1.1.1 Diefstal/inbraak woning,2013,Boekel,25.0,26.0
518,1.1.1 Diefstal/inbraak woning,2014,Boekel,16.0,16.0
519,1.1.1 Diefstal/inbraak woning,2015,Boekel,21.0,20.0
520,1.1.1 Diefstal/inbraak woning,2016,Boekel,13.0,14.0
521,1.1.1 Diefstal/inbraak woning,2017,Boekel,14.0,14.0
522,1.1.1 Diefstal/inbraak woning,2018,Boekel,20.0,20.0
523,1.1.1 Diefstal/inbraak woning,2019,Boekel,23.0,23.0
524,1.1.1 Diefstal/inbraak woning,2020,Boekel,14.0,14.0
525,1.1.1 Diefstal/inbraak woning,2021,Boekel,27.0,26.0
526,1.1.1 Diefstal/inbraak woning,2022,Boekel,33.0,33.0
527,1.1.1 Diefstal/inbraak woning,2023,Boekel,17.0,16.0
528,1.1.1 Diefstal/inbraak woning,2012,Borger-Odoorn,49.0,47.0
529,1.1.1 Diefstal/inbraak woning,2013,Borger-Odoorn,58.0,55.0
530,1.1.1 Diefstal/inbraak woning,2014,Borger-Odoorn,64.0,58.0
531,1.1.1 Diefstal/inbraak woning,2015,Borger-Odoorn,56.0,56.0
532,1.1.1 Diefstal/inbraak woning,2016,Borger-Odoorn,42.0,39.0
533,1.1.1 Diefstal/inbraak woning,2017,Borger-Odoorn,45.0,44.0
534,1.1.1 Diefstal/inbraak woning,2018,Borger-Odoorn,47.0,48.0
535,1.1.1 Diefstal/inbraak woning,2019,Borger-Odoorn,37.0,35.0
536,1.1.1 Diefstal/inbraak woning,2020,Borger-Odoorn,14.0,14.0
537,1.1.1 Diefstal/inbraak woning,2021,Borger-Odoorn,17.0,17.0
538,1.1.1 Diefstal/inbraak woning,2022,Borger-Odoorn,26.0,26.0
539,1.1.1 Diefstal/inbraak woning,2023,Borger-Odoorn,28.0,27.0
540,1.1.1 Diefstal/inbraak woning,2012,Borne,49.0,46.0
541,1.1.1 Diefstal/inbraak woning,2013,Borne,87.0,85.0
542,1.1.1 Diefstal/inbraak woning,2014,Borne,62.0,61.0
543,1.1.1 Diefstal/inbraak woning,2015,Borne,69.0,66.0
544,1.1.1 Diefstal/inbraak woning,2016,Borne,49.0,49.0
545,1.1.1 Diefstal/inbraak woning,2017,Borne,38.0,38.0
546,1.1.1 Diefstal/inbraak woning,2018,Borne,24.0,23.0
547,1.1.1 Diefstal/inbraak woning,2019,Borne,31.0,29.0
548,1.1.1 Diefstal/inbraak woning,2020,Borne,26.0,27.0
549,1.1.1 Diefstal/inbraak woning,2021,Borne,15.0,15.0
550,1.1.1 Diefstal/inbraak woning,2022,Borne,20.0,18.0
551,1.1.1 Diefstal/inbraak woning,2023,Borne,12.0,14.0
552,1.1.1 Diefstal/inbraak woning,2012,Borsele,34.0,35.0
553,1.1.1 Diefstal/inbraak woning,2013,Borsele,45.0,45.0
554,1.1.1 Diefstal/inbraak woning,2014,Borsele,38.0,37.0
555,1.1.1 Diefstal/inbraak woning,2015,Borsele,36.0,34.0
556,1.1.1 Diefstal/inbraak woning,2016,Borsele,30.0,28.0
557,1.1.1 Diefstal/inbraak woning,2017,Borsele,18.0,18.0
558,1.1.1 Diefstal/inbraak woning,2018,Borsele,18.0,17.0
559,1.1.1 Diefstal/inbraak woning,2019,Borsele,18.0,17.0
560,1.1.1 Diefstal/inbraak woning,2020,Borsele,12.0,11.0
561,1.1.1 Diefstal/inbraak woning,2021,Borsele,7.0,7.0
562,1.1.1 Diefstal/inbraak woning,2022,Borsele,17.0,18.0
563,1.1.1 Diefstal/inbraak woning,2023,Borsele,22.0,20.0
564,1.1.1 Diefstal/inbraak woning,2012,Boxtel,137.0,140.0
565,1.1.1 Diefstal/inbraak woning,2013,Boxtel,132.0,130.0
566,1.1.1 Diefstal/inbraak woning,2014,Boxtel,92.0,91.0
567,1.1.1 Diefstal/inbraak woning,2015,Boxtel,113.0,113.0
568,1.1.1 Diefstal/inbraak woning,2016,Boxtel,115.0,115.0
569,1.1.1 Diefstal/inbraak woning,2017,Boxtel,66.0,66.0
570,1.1.1 Diefstal/inbraak woning,2018,Boxtel,71.0,71.0
571,1.1.1 Diefstal/inbraak woning,2019,Boxtel,104.0,106.0
572,1.1.1 Diefstal/inbraak woning,2020,Boxtel,45.0,46.0
573,1.1.1 Diefstal/inbraak woning,2021,Boxtel,42.0,41.0
574,1.1.1 Diefstal/inbraak woning,2022,Boxtel,36.0,35.0
575,1.1.1 Diefstal/inbraak woning,2023,Boxtel,34.0,35.0
576,1.1.1 Diefstal/inbraak woning,2012,Breda,1430.0,1409.0
577,1.1.1 Diefstal/inbraak woning,2013,Breda,1386.0,1342.0
578,1.1.1 Diefstal/inbraak woning,2014,Breda,967.0,955.0
579,1.1.1 Diefstal/inbraak woning,2015,Breda,795.0,787.0
580,1.1.1 Diefstal/inbraak woning,2016,Breda,631.0,633.0
581,1.1.1 Diefstal/inbraak woning,2017,Breda,650.0,649.0
582,1.1.1 Diefstal/inbraak woning,2018,Breda,565.0,555.0
583,1.1.1 Diefstal/inbraak woning,2019,Breda,482.0,473.0
584,1.1.1 Diefstal/inbraak woning,2020,Breda,434.0,427.0
585,1.1.1 Diefstal/inbraak woning,2021,Breda,298.0,289.0
586,1.1.1 Diefstal/inbraak woning,2022,Breda,271.0,265.0
587,1.1.1 Diefstal/inbraak woning,2023,Breda,254.0,248.0
588,1.1.1 Diefstal/inbraak woning,2012,Bronckhorst,64.0,63.0
589,1.1.1 Diefstal/inbraak woning,2013,Bronckhorst,115.0,113.0
590,1.1.1 Diefstal/inbraak woning,2014,Bronckhorst,77.0,77.0
591,1.1.1 Diefstal/inbraak woning,2015,Bronckhorst,61.0,60.0
592,1.1.1 Diefstal/inbraak woning,2016,Bronckhorst,99.0,98.0
593,1.1.1 Diefstal/inbraak woning,2017,Bronckhorst,78.0,78.0
594,1.1.1 Diefstal/inbraak woning,2018,Bronckhorst,41.0,41.0
595,1.1.1 Diefstal/inbraak woning,2019,Bronckhorst,44.0,44.0
596,1.1.1 Diefstal/inbraak woning,2020,Bronckhorst,54.0,53.0
597,1.1.1 Diefstal/inbraak woning,2021,Bronckhorst,40.0,39.0
598,1.1.1 Diefstal/inbraak woning,2022,Bronckhorst,45.0,43.0
599,1.1.1 Diefstal/inbraak woning,2023,Bronckhorst,18.0,19.0
600,1.1.1 Diefstal/inbraak woning,2012,Brummen,104.0,100.0
601,1.1.1 Diefstal/inbraak woning,2013,Brummen,125.0,124.0
602,1.1.1 Diefstal/inbraak woning,2014,Brummen,66.0,68.0
603,1.1.1 Diefstal/inbraak woning,2015,Brummen,55.0,54.0
604,1.1.1 Diefstal/inbraak woning,2016,Brummen,67.0,66.0
605,1.1.1 Diefstal/inbraak woning,2017,Brummen,61.0,61.0
606,1.1.1 Diefstal/inbraak woning,2018,Brummen,24.0,24.0
607,1.1.1 Diefstal/inbraak woning,2019,Brummen,42.0,42.0
608,1.1.1 Diefstal/inbraak woning,2020,Brummen,37.0,38.0
609,1.1.1 Diefstal/inbraak woning,2021,Brummen,31.0,30.0
610,1.1.1 Diefstal/inbraak woning,2022,Brummen,28.0,28.0
611,1.1.1 Diefstal/inbraak woning,2023,Brummen,23.0,22.0
612,1.1.1 Diefstal/inbraak woning,2012,Brunssum,202.0,201.0
613,1.1.1 Diefstal/inbraak woning,2013,Brunssum,201.0,201.0
614,1.1.1 Diefstal/inbraak woning,2014,Brunssum,172.0,170.0
615,1.1.1 Diefstal/inbraak woning,2015,Brunssum,153.0,150.0
616,1.1.1 Diefstal/inbraak woning,2016,Brunssum,168.0,171.0
617,1.1.1 Diefstal/inbraak woning,2017,Brunssum,118.0,114.0
618,1.1.1 Diefstal/inbraak woning,2018,Brunssum,140.0,138.0
619,1.1.1 Diefstal/inbraak woning,2019,Brunssum,159.0,157.0
620,1.1.1 Diefstal/inbraak woning,2020,Brunssum,55.0,56.0
621,1.1.1 Diefstal/inbraak woning,2021,Brunssum,37.0,36.0
622,1.1.1 Diefstal/inbraak woning,2022,Brunssum,39.0,37.0
623,1.1.1 Diefstal/inbraak woning,2023,Brunssum,45.0,45.0
624,1.1.1 Diefstal/inbraak woning,2012,Bunnik,110.0,107.0
625,1.1.1 Diefstal/inbraak woning,2013,Bunnik,86.0,85.0
626,1.1.1 Diefstal/inbraak woning,2014,Bunnik,57.0,57.0
627,1.1.1 Diefstal/inbraak woning,2015,Bunnik,37.0,37.0
628,1.1.1 Diefstal/inbraak woning,2016,Bunnik,47.0,46.0
629,1.1.1 Diefstal/inbraak woning,2017,Bunnik,32.0,32.0
630,1.1.1 Diefstal/inbraak woning,2018,Bunnik,34.0,34.0
631,1.1.1 Diefstal/inbraak woning,2019,Bunnik,26.0,26.0
632,1.1.1 Diefstal/inbraak woning,2020,Bunnik,41.0,40.0
633,1.1.1 Diefstal/inbraak woning,2021,Bunnik,21.0,21.0
634,1.1.1 Diefstal/inbraak woning,2022,Bunnik,21.0,20.0
635,1.1.1 Diefstal/inbraak woning,2023,Bunnik,23.0,23.0
636,1.1.1 Diefstal/inbraak woning,2012,Bunschoten,66.0,65.0
637,1.1.1 Diefstal/inbraak woning,2013,Bunschoten,64.0,62.0
638,1.1.1 Diefstal/inbraak woning,2014,Bunschoten,67.0,65.0
639,1.1.1 Diefstal/inbraak woning,2015,Bunschoten,32.0,32.0
640,1.1.1 Diefstal/inbraak woning,2016,Bunschoten,38.0,37.0
641,1.1.1 Diefstal/inbraak woning,2017,Bunschoten,56.0,54.0
642,1.1.1 Diefstal/inbraak woning,2018,Bunschoten,36.0,38.0
643,1.1.1 Diefstal/inbraak woning,2019,Bunschoten,23.0,24.0
644,1.1.1 Diefstal/inbraak woning,2020,Bunschoten,30.0,30.0
645,1.1.1 Diefstal/inbraak woning,2021,Bunschoten,14.0,13.0
646,1.1.1 Diefstal/inbraak woning,2022,Bunschoten,19.0,20.0
647,1.1.1 Diefstal/inbraak woning,2023,Bunschoten,11.0,11.0
648,1.1.1 Diefstal/inbraak woning,2012,Buren,114.0,111.0
649,1.1.1 Diefstal/inbraak woning,2013,Buren,108.0,107.0
650,1.1.1 Diefstal/inbraak woning,2014,Buren,92.0,92.0
651,1.1.1 Diefstal/inbraak woning,2015,Buren,78.0,76.0
652,1.1.1 Diefstal/inbraak woning,2016,Buren,63.0,61.0
653,1.1.1 Diefstal/inbraak woning,2017,Buren,42.0,43.0
654,1.1.1 Diefstal/inbraak woning,2018,Buren,38.0,38.0
655,1.1.1 Diefstal/inbraak woning,2019,Buren,50.0,50.0
656,1.1.1 Diefstal/inbraak woning,2020,Buren,39.0,40.0
657,1.1.1 Diefstal/inbraak woning,2021,Buren,31.0,30.0
658,1.1.1 Diefstal/inbraak woning,2022,Buren,13.0,14.0
659,1.1.1 Diefstal/inbraak woning,2023,Buren,29.0,29.0
660,1.1.1 Diefstal/inbraak woning,2012,Capelle aan den IJssel,302.0,313.0
661,1.1.1 Diefstal/inbraak woning,2013,Capelle aan den IJssel,306.0,304.0
662,1.1.1 Diefstal/inbraak woning,2014,Capelle aan den IJssel,304.0,307.0
663,1.1.1 Diefstal/inbraak woning,2015,Capelle aan den IJssel,255.0,264.0
664,1.1.1 Diefstal/inbraak woning,2016,Capelle aan den IJssel,267.0,266.0
665,1.1.1 Diefstal/inbraak woning,2017,Capelle aan den IJssel,214.0,219.0
666,1.1.1 Diefstal/inbraak woning,2018,Capelle aan den IJssel,182.0,182.0
667,1.1.1 Diefstal/inbraak woning,2019,Capelle aan den IJssel,149.0,150.0
668,1.1.1 Diefstal/inbraak woning,2020,Capelle aan den IJssel,140.0,135.0
669,1.1.1 Diefstal/inbraak woning,2021,Capelle aan den IJssel,54.0,55.0
670,1.1.1 Diefstal/inbraak woning,2022,Capelle aan den IJssel,73.0,69.0
671,1.1.1 Diefstal/inbraak woning,2023,Capelle aan den IJssel,108.0,110.0
672,1.1.1 Diefstal/inbraak woning,2012,Castricum,166.0,168.0
673,1.1.1 Diefstal/inbraak woning,2013,Castricum,181.0,182.0
674,1.1.1 Diefstal/inbraak woning,2014,Castricum,133.0,140.0
675,1.1.1 Diefstal/inbraak woning,2015,Castricum,124.0,124.0
676,1.1.1 Diefstal/inbraak woning,2016,Castricum,66.0,65.0
677,1.1.1 Diefstal/inbraak woning,2017,Castricum,80.0,82.0
678,1.1.1 Diefstal/inbraak woning,2018,Castricum,67.0,67.0
679,1.1.1 Diefstal/inbraak woning,2019,Castricum,88.0,91.0
680,1.1.1 Diefstal/inbraak woning,2020,Castricum,33.0,35.0
681,1.1.1 Diefstal/inbraak woning,2021,Castricum,40.0,40.0
682,1.1.1 Diefstal/inbraak woning,2022,Castricum,41.0,42.0
683,1.1.1 Diefstal/inbraak woning,2023,Castricum,41.0,41.0
684,1.1.1 Diefstal/inbraak woning,2012,Coevorden,185.0,175.0
685,1.1.1 Diefstal/inbraak woning,2013,Coevorden,140.0,134.0
686,1.1.1 Diefstal/inbraak woning,2014,Coevorden,138.0,136.0
687,1.1.1 Diefstal/inbraak woning,2015,Coevorden,135.0,129.0
688,1.1.1 Diefstal/inbraak woning,2016,Coevorden,97.0,95.0
689,1.1.1 Diefstal/inbraak woning,2017,Coevorden,122.0,121.0
690,1.1.1 Diefstal/inbraak woning,2018,Coevorden,106.0,102.0
691,1.1.1 Diefstal/inbraak woning,2019,Coevorden,82.0,79.0
692,1.1.1 Diefstal/inbraak woning,2020,Coevorden,78.0,70.0
693,1.1.1 Diefstal/inbraak woning,2021,Coevorden,35.0,35.0
694,1.1.1 Diefstal/inbraak woning,2022,Coevorden,46.0,44.0
695,1.1.1 Diefstal/inbraak woning,2023,Coevorden,44.0,43.0
696,1.1.1 Diefstal/inbraak woning,2012,Cranendonck,118.0,117.0
697,1.1.1 Diefstal/inbraak woning,2013,Cranendonck,92.0,93.0
698,1.1.1 Diefstal/inbraak woning,2014,Cranendonck,87.0,85.0
699,1.1.1 Diefstal/inbraak woning,2015,Cranendonck,45.0,44.0
700,1.1.1 Diefstal/inbraak woning,2016,Cranendonck,61.0,62.0
701,1.1.1 Diefstal/inbraak woning,2017,Cranendonck,36.0,36.0
702,1.1.1 Diefstal/inbraak woning,2018,Cranendonck,101.0,102.0
703,1.1.1 Diefstal/inbraak woning,2019,Cranendonck,72.0,72.0
704,1.1.1 Diefstal/inbraak woning,2020,Cranendonck,29.0,28.0
705,1.1.1 Diefstal/inbraak woning,2021,Cranendonck,27.0,26.0
706,1.1.1 Diefstal/inbraak woning,2022,Cranendonck,26.0,26.0
707,1.1.1 Diefstal/inbraak woning,2023,Cranendonck,38.0,38.0
708,1.1.1 Diefstal/inbraak woning,2012,Culemborg,357.0,348.0
709,1.1.1 Diefstal/inbraak woning,2013,Culemborg,301.0,303.0
710,1.1.1 Diefstal/inbraak woning,2014,Culemborg,181.0,180.0
711,1.1.1 Diefstal/inbraak woning,2015,Culemborg,196.0,192.0
712,1.1.1 Diefstal/inbraak woning,2016,Culemborg,130.0,131.0
713,1.1.1 Diefstal/inbraak woning,2017,Culemborg,93.0,94.0
714,1.1.1 Diefstal/inbraak woning,2018,Culemborg,52.0,52.0
715,1.1.1 Diefstal/inbraak woning,2019,Culemborg,71.0,71.0
