,Soort misdrijf,Perioden,Regio's,Geregistreerde misdrijven (aantal),Aangiften (aantal)
68334,3.9.1 Horizontale fraude,2023 september,Limburg (RE),400.0,377.0
68335,3.9.1 Horizontale fraude,2023 oktober,Limburg (RE),487.0,481.0
68336,3.9.1 Horizontale fraude,2023 november,Limburg (RE),490.0,472.0
68337,3.9.1 Horizontale fraude,2023 december,Limburg (RE),486.0,482.0
68338,3.9.1 Horizontale fraude,2024 januari,Limburg (RE),544.0,
68339,3.9.1 Horizontale fraude,2024 februari,Limburg (RE),473.0,
68340,3.9.1 Horizontale fraude,2023 maart,Niet in te delen (RE),24.0,24.0
68341,3.9.1 Horizontale fraude,2023 april,Niet in te delen (RE),26.0,26.0
68342,3.9.1 Horizontale fraude,2023 mei,Niet in te delen (RE),28.0,28.0
68343,3.9.1 Horizontale fraude,2023 juni,Niet in te delen (RE),27.0,27.0
68344,3.9.1 Horizontale fraude,2023 juli,Niet in te delen (RE),12.0,12.0
68345,3.9.1 Horizontale fraude,2023 augustus,Niet in te delen (RE),25.0,25.0
68346,3.9.1 Horizontale fraude,2023 september,Niet in te delen (RE),19.0,19.0
68347,3.9.1 Horizontale fraude,2023 oktober,Niet in te delen (RE),30.0,30.0
68348,3.9.1 Horizontale fraude,2023 november,Niet in te delen (RE),21.0,21.0
68349,3.9.1 Horizontale fraude,2023 december,Niet in te delen (RE),14.0,15.0
68350,3.9.1 Horizontale fraude,2024 januari,Niet in te delen (RE),23.0,
68351,3.9.1 Horizontale fraude,2024 februari,Niet in te delen (RE),15.0,
68352,3.9.2 Verticale fraude,2023 maart,Nederland,35.0,28.0
68353,3.9.2 Verticale fraude,2023 april,Nederland,34.0,25.0
68354,3.9.2 Verticale fraude,2023 mei,Nederland,46.0,41.0
68355,3.9.2 Verticale fraude,2023 juni,Nederland,49.0,49.0
68356,3.9.2 Verticale fraude,2023 juli,Nederland,27.0,24.0
68357,3.9.2 Verticale fraude,2023 augustus,Nederland,26.0,23.0
68358,3.9.2 Verticale fraude,2023 september,Nederland,24.0,17.0
68359,3.9.2 Verticale fraude,2023 oktober,Nederland,25.0,19.0
68360,3.9.2 Verticale fraude,2023 november,Nederland,20.0,17.0
68361,3.9.2 Verticale fraude,2023 december,Nederland,10.0,5.0
68362,3.9.2 Verticale fraude,2024 januari,Nederland,17.0,
68363,3.9.2 Verticale fraude,2024 februari,Nederland,23.0,
68364,3.9.2 Verticale fraude,2023 maart,Aa en Hunze,,
68365,3.9.2 Verticale fraude,2023 april,Aa en Hunze,,
68366,3.9.2 Verticale fraude,2023 mei,Aa en Hunze,,
68367,3.9.2 Verticale fraude,2023 juni,Aa en Hunze,,
68368,3.9.2 Verticale fraude,2023 juli,Aa en Hunze,,
68369,3.9.2 Verticale fraude,2023 augustus,Aa en Hunze,,
68370,3.9.2 Verticale fraude,2023 september,Aa en Hunze,,
68371,3.9.2 Verticale fraude,2023 oktober,Aa en Hunze,,
68372,3.9.2 Verticale fraude,2023 november,Aa en Hunze,,
68373,3.9.2 Verticale fraude,2023 december,Aa en Hunze,,
68374,3.9.2 Verticale fraude,2024 januari,Aa en Hunze,,
68375,3.9.2 Verticale fraude,2024 februari,Aa en Hunze,,
68376,3.9.2 Verticale fraude,2023 maart,Aalsmeer,,
68377,3.9.2 Verticale fraude,2023 april,Aalsmeer,1.0,1.0
68378,3.9.2 Verticale fraude,2023 mei,Aalsmeer,,
68379,3.9.2 Verticale fraude,2023 juni,Aalsmeer,,
68380,3.9.2 Verticale fraude,2023 juli,Aalsmeer,,
68381,3.9.2 Verticale fraude,2023 augustus,Aalsmeer,,
68382,3.9.2 Verticale fraude,2023 september,Aalsmeer,,
68383,3.9.2 Verticale fraude,2023 oktober,Aalsmeer,1.0,1.0
68384,3.9.2 Verticale fraude,2023 november,Aalsmeer,,
68385,3.9.2 Verticale fraude,2023 december,Aalsmeer,,
68386,3.9.2 Verticale fraude,2024 januari,Aalsmeer,,
68387,3.9.2 Verticale fraude,2024 februari,Aalsmeer,,
68388,3.9.2 Verticale fraude,2023 maart,Aalten,,
68389,3.9.2 Verticale fraude,2023 april,Aalten,,
68390,3.9.2 Verticale fraude,2023 mei,Aalten,,
68391,3.9.2 Verticale fraude,2023 juni,Aalten,,
68392,3.9.2 Verticale fraude,2023 juli,Aalten,,
68393,3.9.2 Verticale fraude,2023 augustus,Aalten,,
68394,3.9.2 Verticale fraude,2023 september,Aalten,,
68395,3.9.2 Verticale fraude,2023 oktober,Aalten,,
68396,3.9.2 Verticale fraude,2023 november,Aalten,,
68397,3.9.2 Verticale fraude,2023 december,Aalten,,
68398,3.9.2 Verticale fraude,2024 januari,Aalten,,
68399,3.9.2 Verticale fraude,2024 februari,Aalten,,
68400,3.9.2 Verticale fraude,2023 maart,Achtkarspelen,,
68401,3.9.2 Verticale fraude,2023 april,Achtkarspelen,,
68402,3.9.2 Verticale fraude,2023 mei,Achtkarspelen,,
68403,3.9.2 Verticale fraude,2023 juni,Achtkarspelen,,
68404,3.9.2 Verticale fraude,2023 juli,Achtkarspelen,,
68405,3.9.2 Verticale fraude,2023 augustus,Achtkarspelen,,
68406,3.9.2 Verticale fraude,2023 september,Achtkarspelen,,
68407,3.9.2 Verticale fraude,2023 oktober,Achtkarspelen,,
68408,3.9.2 Verticale fraude,2023 november,Achtkarspelen,,
68409,3.9.2 Verticale fraude,2023 december,Achtkarspelen,,
68410,3.9.2 Verticale fraude,2024 januari,Achtkarspelen,,
68411,3.9.2 Verticale fraude,2024 februari,Achtkarspelen,,
68412,3.9.2 Verticale fraude,2023 maart,Alblasserdam,,
68413,3.9.2 Verticale fraude,2023 april,Alblasserdam,,
68414,3.9.2 Verticale fraude,2023 mei,Alblasserdam,,
68415,3.9.2 Verticale fraude,2023 juni,Alblasserdam,1.0,1.0
68416,3.9.2 Verticale fraude,2023 juli,Alblasserdam,,
68417,3.9.2 Verticale fraude,2023 augustus,Alblasserdam,,
68418,3.9.2 Verticale fraude,2023 september,Alblasserdam,,
68419,3.9.2 Verticale fraude,2023 oktober,Alblasserdam,,
68420,3.9.2 Verticale fraude,2023 november,Alblasserdam,,
68421,3.9.2 Verticale fraude,2023 december,Alblasserdam,,
68422,3.9.2 Verticale fraude,2024 januari,Alblasserdam,,
68423,3.9.2 Verticale fraude,2024 februari,Alblasserdam,,
68424,3.9.2 Verticale fraude,2023 maart,Albrandswaard,,
68425,3.9.2 Verticale fraude,2023 april,Albrandswaard,,
68426,3.9.2 Verticale fraude,2023 mei,Albrandswaard,,
68427,3.9.2 Verticale fraude,2023 juni,Albrandswaard,,
68428,3.9.2 Verticale fraude,2023 juli,Albrandswaard,,
68429,3.9.2 Verticale fraude,2023 augustus,Albrandswaard,,
68430,3.9.2 Verticale fraude,2023 september,Albrandswaard,,
68431,3.9.2 Verticale fraude,2023 oktober,Albrandswaard,,
68432,3.9.2 Verticale fraude,2023 november,Albrandswaard,,
68433,3.9.2 Verticale fraude,2023 december,Albrandswaard,,
68434,3.9.2 Verticale fraude,2024 januari,Albrandswaard,,
68435,3.9.2 Verticale fraude,2024 februari,Albrandswaard,1.0,
68436,3.9.2 Verticale fraude,2023 maart,Alkmaar,,
68437,3.9.2 Verticale fraude,2023 april,Alkmaar,,
68438,3.9.2 Verticale fraude,2023 mei,Alkmaar,1.0,1.0
68439,3.9.2 Verticale fraude,2023 juni,Alkmaar,,
68440,3.9.2 Verticale fraude,2023 juli,Alkmaar,,
68441,3.9.2 Verticale fraude,2023 augustus,Alkmaar,,
68442,3.9.2 Verticale fraude,2023 september,Alkmaar,,
68443,3.9.2 Verticale fraude,2023 oktober,Alkmaar,,
68444,3.9.2 Verticale fraude,2023 november,Alkmaar,,
68445,3.9.2 Verticale fraude,2023 december,Alkmaar,,
68446,3.9.2 Verticale fraude,2024 januari,Alkmaar,,
68447,3.9.2 Verticale fraude,2024 februari,Alkmaar,,
68448,3.9.2 Verticale fraude,2023 maart,Almelo,,
68449,3.9.2 Verticale fraude,2023 april,Almelo,1.0,1.0
68450,3.9.2 Verticale fraude,2023 mei,Almelo,,
68451,3.9.2 Verticale fraude,2023 juni,Almelo,,
68452,3.9.2 Verticale fraude,2023 juli,Almelo,,
68453,3.9.2 Verticale fraude,2023 augustus,Almelo,,
68454,3.9.2 Verticale fraude,2023 september,Almelo,1.0,
68455,3.9.2 Verticale fraude,2023 oktober,Almelo,,
68456,3.9.2 Verticale fraude,2023 november,Almelo,,
68457,3.9.2 Verticale fraude,2023 december,Almelo,,
68458,3.9.2 Verticale fraude,2024 januari,Almelo,,
68459,3.9.2 Verticale fraude,2024 februari,Almelo,,
68460,3.9.2 Verticale fraude,2023 maart,Almere,,
68461,3.9.2 Verticale fraude,2023 april,Almere,2.0,1.0
68462,3.9.2 Verticale fraude,2023 mei,Almere,,
68463,3.9.2 Verticale fraude,2023 juni,Almere,1.0,1.0
68464,3.9.2 Verticale fraude,2023 juli,Almere,,1.0
68465,3.9.2 Verticale fraude,2023 augustus,Almere,,
68466,3.9.2 Verticale fraude,2023 september,Almere,,
68467,3.9.2 Verticale fraude,2023 oktober,Almere,,
68468,3.9.2 Verticale fraude,2023 november,Almere,,
68469,3.9.2 Verticale fraude,2023 december,Almere,1.0,1.0
68470,3.9.2 Verticale fraude,2024 januari,Almere,,
68471,3.9.2 Verticale fraude,2024 februari,Almere,,
68472,3.9.2 Verticale fraude,2023 maart,Alphen aan den Rijn,,
68473,3.9.2 Verticale fraude,2023 april,Alphen aan den Rijn,1.0,1.0
68474,3.9.2 Verticale fraude,2023 mei,Alphen aan den Rijn,,
68475,3.9.2 Verticale fraude,2023 juni,Alphen aan den Rijn,,
68476,3.9.2 Verticale fraude,2023 juli,Alphen aan den Rijn,,
68477,3.9.2 Verticale fraude,2023 augustus,Alphen aan den Rijn,1.0,
68478,3.9.2 Verticale fraude,2023 september,Alphen aan den Rijn,,
68479,3.9.2 Verticale fraude,2023 oktober,Alphen aan den Rijn,,
68480,3.9.2 Verticale fraude,2023 november,Alphen aan den Rijn,,
68481,3.9.2 Verticale fraude,2023 december,Alphen aan den Rijn,,
68482,3.9.2 Verticale fraude,2024 januari,Alphen aan den Rijn,,
68483,3.9.2 Verticale fraude,2024 februari,Alphen aan den Rijn,,
68484,3.9.2 Verticale fraude,2023 maart,Alphen-Chaam,,
68485,3.9.2 Verticale fraude,2023 april,Alphen-Chaam,,
68486,3.9.2 Verticale fraude,2023 mei,Alphen-Chaam,,
68487,3.9.2 Verticale fraude,2023 juni,Alphen-Chaam,,
68488,3.9.2 Verticale fraude,2023 juli,Alphen-Chaam,,
68489,3.9.2 Verticale fraude,2023 augustus,Alphen-Chaam,,
68490,3.9.2 Verticale fraude,2023 september,Alphen-Chaam,,
68491,3.9.2 Verticale fraude,2023 oktober,Alphen-Chaam,,
68492,3.9.2 Verticale fraude,2023 november,Alphen-Chaam,,
68493,3.9.2 Verticale fraude,2023 december,Alphen-Chaam,,
68494,3.9.2 Verticale fraude,2024 januari,Alphen-Chaam,,
68495,3.9.2 Verticale fraude,2024 februari,Alphen-Chaam,,
68496,3.9.2 Verticale fraude,2023 maart,Altena,1.0,1.0
68497,3.9.2 Verticale fraude,2023 april,Altena,1.0,1.0
68498,3.9.2 Verticale fraude,2023 mei,Altena,,
68499,3.9.2 Verticale fraude,2023 juni,Altena,,
68500,3.9.2 Verticale fraude,2023 juli,Altena,,
68501,3.9.2 Verticale fraude,2023 augustus,Altena,,
68502,3.9.2 Verticale fraude,2023 september,Altena,,
68503,3.9.2 Verticale fraude,2023 oktober,Altena,,
68504,3.9.2 Verticale fraude,2023 november,Altena,,
68505,3.9.2 Verticale fraude,2023 december,Altena,,
68506,3.9.2 Verticale fraude,2024 januari,Altena,,
68507,3.9.2 Verticale fraude,2024 februari,Altena,,
68508,3.9.2 Verticale fraude,2023 maart,Ameland,,
68509,3.9.2 Verticale fraude,2023 april,Ameland,,
68510,3.9.2 Verticale fraude,2023 mei,Ameland,,
68511,3.9.2 Verticale fraude,2023 juni,Ameland,,
68512,3.9.2 Verticale fraude,2023 juli,Ameland,,
68513,3.9.2 Verticale fraude,2023 augustus,Ameland,,
68514,3.9.2 Verticale fraude,2023 september,Ameland,,
68515,3.9.2 Verticale fraude,2023 oktober,Ameland,,
68516,3.9.2 Verticale fraude,2023 november,Ameland,,
68517,3.9.2 Verticale fraude,2023 december,Ameland,,
68518,3.9.2 Verticale fraude,2024 januari,Ameland,,
68519,3.9.2 Verticale fraude,2024 februari,Ameland,,
68520,3.9.2 Verticale fraude,2023 maart,Amersfoort,,
68521,3.9.2 Verticale fraude,2023 april,Amersfoort,,
68522,3.9.2 Verticale fraude,2023 mei,Amersfoort,,
68523,3.9.2 Verticale fraude,2023 juni,Amersfoort,1.0,1.0
68524,3.9.2 Verticale fraude,2023 juli,Amersfoort,,
68525,3.9.2 Verticale fraude,2023 augustus,Amersfoort,,
68526,3.9.2 Verticale fraude,2023 september,Amersfoort,,
68527,3.9.2 Verticale fraude,2023 oktober,Amersfoort,1.0,1.0
68528,3.9.2 Verticale fraude,2023 november,Amersfoort,,
68529,3.9.2 Verticale fraude,2023 december,Amersfoort,,
68530,3.9.2 Verticale fraude,2024 januari,Amersfoort,,
68531,3.9.2 Verticale fraude,2024 februari,Amersfoort,,
68532,3.9.2 Verticale fraude,2023 maart,Amstelveen,,
68533,3.9.2 Verticale fraude,2023 april,Amstelveen,,
68534,3.9.2 Verticale fraude,2023 mei,Amstelveen,,
68535,3.9.2 Verticale fraude,2023 juni,Amstelveen,,
68536,3.9.2 Verticale fraude,2023 juli,Amstelveen,,
68537,3.9.2 Verticale fraude,2023 augustus,Amstelveen,,
68538,3.9.2 Verticale fraude,2023 september,Amstelveen,,
68539,3.9.2 Verticale fraude,2023 oktober,Amstelveen,,
68540,3.9.2 Verticale fraude,2023 november,Amstelveen,1.0,1.0
68541,3.9.2 Verticale fraude,2023 december,Amstelveen,,
68542,3.9.2 Verticale fraude,2024 januari,Amstelveen,,
68543,3.9.2 Verticale fraude,2024 februari,Amstelveen,,
68544,3.9.2 Verticale fraude,2023 maart,Amsterdam,3.0,2.0
68545,3.9.2 Verticale fraude,2023 april,Amsterdam,4.0,3.0
68546,3.9.2 Verticale fraude,2023 mei,Amsterdam,5.0,3.0
68547,3.9.2 Verticale fraude,2023 juni,Amsterdam,5.0,5.0
68548,3.9.2 Verticale fraude,2023 juli,Amsterdam,3.0,2.0
68549,3.9.2 Verticale fraude,2023 augustus,Amsterdam,1.0,1.0
68550,3.9.2 Verticale fraude,2023 september,Amsterdam,1.0,
68551,3.9.2 Verticale fraude,2023 oktober,Amsterdam,1.0,
68552,3.9.2 Verticale fraude,2023 november,Amsterdam,1.0,
68553,3.9.2 Verticale fraude,2023 december,Amsterdam,,
68554,3.9.2 Verticale fraude,2024 januari,Amsterdam,2.0,
68555,3.9.2 Verticale fraude,2024 februari,Amsterdam,,
68556,3.9.2 Verticale fraude,2023 maart,Apeldoorn,,
68557,3.9.2 Verticale fraude,2023 april,Apeldoorn,1.0,2.0
68558,3.9.2 Verticale fraude,2023 mei,Apeldoorn,,
68559,3.9.2 Verticale fraude,2023 juni,Apeldoorn,,
68560,3.9.2 Verticale fraude,2023 juli,Apeldoorn,,
68561,3.9.2 Verticale fraude,2023 augustus,Apeldoorn,,
68562,3.9.2 Verticale fraude,2023 september,Apeldoorn,,
68563,3.9.2 Verticale fraude,2023 oktober,Apeldoorn,,
68564,3.9.2 Verticale fraude,2023 november,Apeldoorn,,
68565,3.9.2 Verticale fraude,2023 december,Apeldoorn,,
68566,3.9.2 Verticale fraude,2024 januari,Apeldoorn,,
68567,3.9.2 Verticale fraude,2024 februari,Apeldoorn,,
68568,3.9.2 Verticale fraude,2023 maart,Arnhem,,
68569,3.9.2 Verticale fraude,2023 april,Arnhem,1.0,1.0
68570,3.9.2 Verticale fraude,2023 mei,Arnhem,3.0,3.0
68571,3.9.2 Verticale fraude,2023 juni,Arnhem,2.0,1.0
68572,3.9.2 Verticale fraude,2023 juli,Arnhem,,
68573,3.9.2 Verticale fraude,2023 augustus,Arnhem,,
68574,3.9.2 Verticale fraude,2023 september,Arnhem,,
68575,3.9.2 Verticale fraude,2023 oktober,Arnhem,1.0,1.0
68576,3.9.2 Verticale fraude,2023 november,Arnhem,1.0,1.0
68577,3.9.2 Verticale fraude,2023 december,Arnhem,,
68578,3.9.2 Verticale fraude,2024 januari,Arnhem,,
68579,3.9.2 Verticale fraude,2024 februari,Arnhem,,
68580,3.9.2 Verticale fraude,2023 maart,Assen,,
68581,3.9.2 Verticale fraude,2023 april,Assen,,
68582,3.9.2 Verticale fraude,2023 mei,Assen,,
68583,3.9.2 Verticale fraude,2023 juni,Assen,,
68584,3.9.2 Verticale fraude,2023 juli,Assen,,
68585,3.9.2 Verticale fraude,2023 augustus,Assen,,
68586,3.9.2 Verticale fraude,2023 september,Assen,,
68587,3.9.2 Verticale fraude,2023 oktober,Assen,,
68588,3.9.2 Verticale fraude,2023 november,Assen,,
68589,3.9.2 Verticale fraude,2023 december,Assen,,
68590,3.9.2 Verticale fraude,2024 januari,Assen,,
68591,3.9.2 Verticale fraude,2024 februari,Assen,1.0,
68592,3.9.2 Verticale fraude,2023 maart,Asten,,
68593,3.9.2 Verticale fraude,2023 april,Asten,,
68594,3.9.2 Verticale fraude,2023 mei,Asten,,
68595,3.9.2 Verticale fraude,2023 juni,Asten,,
68596,3.9.2 Verticale fraude,2023 juli,Asten,,
68597,3.9.2 Verticale fraude,2023 augustus,Asten,,
68598,3.9.2 Verticale fraude,2023 september,Asten,,
68599,3.9.2 Verticale fraude,2023 oktober,Asten,,
68600,3.9.2 Verticale fraude,2023 november,Asten,,
68601,3.9.2 Verticale fraude,2023 december,Asten,,
68602,3.9.2 Verticale fraude,2024 januari,Asten,,
68603,3.9.2 Verticale fraude,2024 februari,Asten,,
68604,3.9.2 Verticale fraude,2023 maart,Baarle-Nassau,,
68605,3.9.2 Verticale fraude,2023 april,Baarle-Nassau,,
68606,3.9.2 Verticale fraude,2023 mei,Baarle-Nassau,,
68607,3.9.2 Verticale fraude,2023 juni,Baarle-Nassau,,
68608,3.9.2 Verticale fraude,2023 juli,Baarle-Nassau,,
68609,3.9.2 Verticale fraude,2023 augustus,Baarle-Nassau,,
68610,3.9.2 Verticale fraude,2023 september,Baarle-Nassau,,
68611,3.9.2 Verticale fraude,2023 oktober,Baarle-Nassau,,
68612,3.9.2 Verticale fraude,2023 november,Baarle-Nassau,,
68613,3.9.2 Verticale fraude,2023 december,Baarle-Nassau,,
68614,3.9.2 Verticale fraude,2024 januari,Baarle-Nassau,,
68615,3.9.2 Verticale fraude,2024 februari,Baarle-Nassau,,
68616,3.9.2 Verticale fraude,2023 maart,Baarn,,
68617,3.9.2 Verticale fraude,2023 april,Baarn,,
68618,3.9.2 Verticale fraude,2023 mei,Baarn,,
68619,3.9.2 Verticale fraude,2023 juni,Baarn,,
68620,3.9.2 Verticale fraude,2023 juli,Baarn,,
68621,3.9.2 Verticale fraude,2023 augustus,Baarn,,
68622,3.9.2 Verticale fraude,2023 september,Baarn,,
68623,3.9.2 Verticale fraude,2023 oktober,Baarn,,
68624,3.9.2 Verticale fraude,2023 november,Baarn,,
68625,3.9.2 Verticale fraude,2023 december,Baarn,,
68626,3.9.2 Verticale fraude,2024 januari,Baarn,,
68627,3.9.2 Verticale fraude,2024 februari,Baarn,,
68628,3.9.2 Verticale fraude,2023 maart,Barendrecht,,
68629,3.9.2 Verticale fraude,2023 april,Barendrecht,1.0,1.0
68630,3.9.2 Verticale fraude,2023 mei,Barendrecht,,
68631,3.9.2 Verticale fraude,2023 juni,Barendrecht,,
68632,3.9.2 Verticale fraude,2023 juli,Barendrecht,,
68633,3.9.2 Verticale fraude,2023 augustus,Barendrecht,,
68634,3.9.2 Verticale fraude,2023 september,Barendrecht,1.0,
68635,3.9.2 Verticale fraude,2023 oktober,Barendrecht,,1.0
68636,3.9.2 Verticale fraude,2023 november,Barendrecht,,
68637,3.9.2 Verticale fraude,2023 december,Barendrecht,,
68638,3.9.2 Verticale fraude,2024 januari,Barendrecht,,
68639,3.9.2 Verticale fraude,2024 februari,Barendrecht,,
68640,3.9.2 Verticale fraude,2023 maart,Barneveld,,
68641,3.9.2 Verticale fraude,2023 april,Barneveld,,
68642,3.9.2 Verticale fraude,2023 mei,Barneveld,1.0,
68643,3.9.2 Verticale fraude,2023 juni,Barneveld,1.0,
68644,3.9.2 Verticale fraude,2023 juli,Barneveld,,1.0
68645,3.9.2 Verticale fraude,2023 augustus,Barneveld,,
68646,3.9.2 Verticale fraude,2023 september,Barneveld,,
68647,3.9.2 Verticale fraude,2023 oktober,Barneveld,,
68648,3.9.2 Verticale fraude,2023 november,Barneveld,,
68649,3.9.2 Verticale fraude,2023 december,Barneveld,,
68650,3.9.2 Verticale fraude,2024 januari,Barneveld,,
68651,3.9.2 Verticale fraude,2024 februari,Barneveld,,
68652,3.9.2 Verticale fraude,2023 maart,Beek (L.),,
68653,3.9.2 Verticale fraude,2023 april,Beek (L.),,
68654,3.9.2 Verticale fraude,2023 mei,Beek (L.),,
68655,3.9.2 Verticale fraude,2023 juni,Beek (L.),,
68656,3.9.2 Verticale fraude,2023 juli,Beek (L.),,
68657,3.9.2 Verticale fraude,2023 augustus,Beek (L.),,
68658,3.9.2 Verticale fraude,2023 september,Beek (L.),,
68659,3.9.2 Verticale fraude,2023 oktober,Beek (L.),,
68660,3.9.2 Verticale fraude,2023 november,Beek (L.),,
68661,3.9.2 Verticale fraude,2023 december,Beek (L.),,
68662,3.9.2 Verticale fraude,2024 januari,Beek (L.),,
68663,3.9.2 Verticale fraude,2024 februari,Beek (L.),,
68664,3.9.2 Verticale fraude,2023 maart,Beekdaelen,,
68665,3.9.2 Verticale fraude,2023 april,Beekdaelen,,
68666,3.9.2 Verticale fraude,2023 mei,Beekdaelen,,
68667,3.9.2 Verticale fraude,2023 juni,Beekdaelen,,
68668,3.9.2 Verticale fraude,2023 juli,Beekdaelen,,
68669,3.9.2 Verticale fraude,2023 augustus,Beekdaelen,,
68670,3.9.2 Verticale fraude,2023 september,Beekdaelen,,
68671,3.9.2 Verticale fraude,2023 oktober,Beekdaelen,,
68672,3.9.2 Verticale fraude,2023 november,Beekdaelen,,
68673,3.9.2 Verticale fraude,2023 december,Beekdaelen,,
68674,3.9.2 Verticale fraude,2024 januari,Beekdaelen,,
68675,3.9.2 Verticale fraude,2024 februari,Beekdaelen,,
68676,3.9.2 Verticale fraude,2023 maart,Beesel,,
68677,3.9.2 Verticale fraude,2023 april,Beesel,,
68678,3.9.2 Verticale fraude,2023 mei,Beesel,1.0,1.0
68679,3.9.2 Verticale fraude,2023 juni,Beesel,,
68680,3.9.2 Verticale fraude,2023 juli,Beesel,1.0,1.0
68681,3.9.2 Verticale fraude,2023 augustus,Beesel,,
68682,3.9.2 Verticale fraude,2023 september,Beesel,,
68683,3.9.2 Verticale fraude,2023 oktober,Beesel,,
68684,3.9.2 Verticale fraude,2023 november,Beesel,,
68685,3.9.2 Verticale fraude,2023 december,Beesel,,
68686,3.9.2 Verticale fraude,2024 januari,Beesel,,
68687,3.9.2 Verticale fraude,2024 februari,Beesel,,
68688,3.9.2 Verticale fraude,2023 maart,Berg en Dal,,
68689,3.9.2 Verticale fraude,2023 april,Berg en Dal,,
68690,3.9.2 Verticale fraude,2023 mei,Berg en Dal,,
68691,3.9.2 Verticale fraude,2023 juni,Berg en Dal,,
68692,3.9.2 Verticale fraude,2023 juli,Berg en Dal,,
68693,3.9.2 Verticale fraude,2023 augustus,Berg en Dal,,
68694,3.9.2 Verticale fraude,2023 september,Berg en Dal,,
68695,3.9.2 Verticale fraude,2023 oktober,Berg en Dal,,
68696,3.9.2 Verticale fraude,2023 november,Berg en Dal,,
68697,3.9.2 Verticale fraude,2023 december,Berg en Dal,,
68698,3.9.2 Verticale fraude,2024 januari,Berg en Dal,,
68699,3.9.2 Verticale fraude,2024 februari,Berg en Dal,,
68700,3.9.2 Verticale fraude,2023 maart,Bergeijk,,
68701,3.9.2 Verticale fraude,2023 april,Bergeijk,,
68702,3.9.2 Verticale fraude,2023 mei,Bergeijk,,
68703,3.9.2 Verticale fraude,2023 juni,Bergeijk,,
68704,3.9.2 Verticale fraude,2023 juli,Bergeijk,,
68705,3.9.2 Verticale fraude,2023 augustus,Bergeijk,,
68706,3.9.2 Verticale fraude,2023 september,Bergeijk,,
68707,3.9.2 Verticale fraude,2023 oktober,Bergeijk,,
68708,3.9.2 Verticale fraude,2023 november,Bergeijk,,
68709,3.9.2 Verticale fraude,2023 december,Bergeijk,,
68710,3.9.2 Verticale fraude,2024 januari,Bergeijk,,
68711,3.9.2 Verticale fraude,2024 februari,Bergeijk,,
68712,3.9.2 Verticale fraude,2023 maart,Bergen (L.),,
68713,3.9.2 Verticale fraude,2023 april,Bergen (L.),,
68714,3.9.2 Verticale fraude,2023 mei,Bergen (L.),,
68715,3.9.2 Verticale fraude,2023 juni,Bergen (L.),,
68716,3.9.2 Verticale fraude,2023 juli,Bergen (L.),,
68717,3.9.2 Verticale fraude,2023 augustus,Bergen (L.),,
68718,3.9.2 Verticale fraude,2023 september,Bergen (L.),,
68719,3.9.2 Verticale fraude,2023 oktober,Bergen (L.),,
68720,3.9.2 Verticale fraude,2023 november,Bergen (L.),,
68721,3.9.2 Verticale fraude,2023 december,Bergen (L.),,
68722,3.9.2 Verticale fraude,2024 januari,Bergen (L.),,
68723,3.9.2 Verticale fraude,2024 februari,Bergen (L.),,
68724,3.9.2 Verticale fraude,2023 maart,Bergen (NH.),,
68725,3.9.2 Verticale fraude,2023 april,Bergen (NH.),,
68726,3.9.2 Verticale fraude,2023 mei,Bergen (NH.),,
68727,3.9.2 Verticale fraude,2023 juni,Bergen (NH.),,
68728,3.9.2 Verticale fraude,2023 juli,Bergen (NH.),,
68729,3.9.2 Verticale fraude,2023 augustus,Bergen (NH.),,
68730,3.9.2 Verticale fraude,2023 september,Bergen (NH.),,
68731,3.9.2 Verticale fraude,2023 oktober,Bergen (NH.),,
68732,3.9.2 Verticale fraude,2023 november,Bergen (NH.),,
68733,3.9.2 Verticale fraude,2023 december,Bergen (NH.),,
68734,3.9.2 Verticale fraude,2024 januari,Bergen (NH.),,
68735,3.9.2 Verticale fraude,2024 februari,Bergen (NH.),,
68736,3.9.2 Verticale fraude,2023 maart,Bergen op Zoom,2.0,1.0
68737,3.9.2 Verticale fraude,2023 april,Bergen op Zoom,,
68738,3.9.2 Verticale fraude,2023 mei,Bergen op Zoom,,
68739,3.9.2 Verticale fraude,2023 juni,Bergen op Zoom,,
68740,3.9.2 Verticale fraude,2023 juli,Bergen op Zoom,1.0,
68741,3.9.2 Verticale fraude,2023 augustus,Bergen op Zoom,,
68742,3.9.2 Verticale fraude,2023 september,Bergen op Zoom,,
68743,3.9.2 Verticale fraude,2023 oktober,Bergen op Zoom,,
68744,3.9.2 Verticale fraude,2023 november,Bergen op Zoom,1.0,1.0
68745,3.9.2 Verticale fraude,2023 december,Bergen op Zoom,,
68746,3.9.2 Verticale fraude,2024 januari,Bergen op Zoom,,
68747,3.9.2 Verticale fraude,2024 februari,Bergen op Zoom,,
68748,3.9.2 Verticale fraude,2023 maart,Berkelland,,
68749,3.9.2 Verticale fraude,2023 april,Berkelland,,
68750,3.9.2 Verticale fraude,2023 mei,Berkelland,,
68751,3.9.2 Verticale fraude,2023 juni,Berkelland,,
68752,3.9.2 Verticale fraude,2023 juli,Berkelland,,
68753,3.9.2 Verticale fraude,2023 augustus,Berkelland,,
68754,3.9.2 Verticale fraude,2023 september,Berkelland,,
68755,3.9.2 Verticale fraude,2023 oktober,Berkelland,,
68756,3.9.2 Verticale fraude,2023 november,Berkelland,1.0,1.0
