"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.6.2 Overige vermogensdelicten"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"2";"1";"3";"3";"5"
"Vechtrijk";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"Leeuwenveld";"3";"1";"3";"4";"5";"10";"2";"9";"6";"5";"3";"5"
"Bedrijventerrein Nijverheidslaan";"2";"1";"2";"0";"0";"1";"0";"1";"2";"1";"0";"2"
"Weesp-Noordwest";"48";"66";"50";"59";"50";"34";"34";"47";"28";"18";"30";"24"
"Bedrijventerrein-Noord Weesp";"12";"16";"19";"8";"10";"7";"6";"10";"8";"5";"7";"3"
"Hogewey-Noord";"5";"4";"1";"8";"6";"2";"2";"4";"4";"0";"3";"0"
"Hogewey-Midden";"9";"17";"11";"10";"12";"7";"8";"10";"4";"4";"7";"3"
"Hogewey-Zuid";"3";"5";"4";"12";"10";"8";"6";"13";"4";"1";"2";"3"
"Weesp Dichtersbuurt";"16";"21";"13";"17";"11";"6";"11";"6";"6";"8";"9";"15"
"Weesp Schildersbuurt";"3";"3";"2";"4";"1";"4";"1";"4";"2";"0";"2";"0"
"Weesp Binnenstad/Zuid";"39";"29";"37";"26";"30";"39";"32";"26";"21";"13";"22";"33"
"Herensingelkwartier";"7";"8";"4";"3";"0";"2";"4";"1";"4";"1";"1";"5"
"Bedrijventerrein Van Houten";"7";"3";"2";"1";"17";"18";"11";"4";"5";"3";"1";"16"
"Weesp Centrum";"21";"14";"23";"17";"11";"15";"10";"18";"9";"7";"15";"9"
"Weesp-Zuid I";"2";"1";"4";"2";"1";"3";"4";"1";"2";"1";"2";"0"
"Weesp-Zuid II";"1";"1";"2";"1";"1";"0";"2";"1";"0";"0";"1";"1"
"De Klomp";"1";"2";"2";"2";"0";"1";"1";"1";"1";"1";"2";"2"
"Aetsveld/Oostelijke Vechtoever";"28";"35";"19";"9";"13";"13";"14";"20";"6";"11";"8";"6"
"Aetsveldsepolder";"13";"5";"6";"1";"2";"5";"4";"7";"0";"5";"3";"1"
"Aetsveld-Zuid";"3";"0";"8";"4";"1";"1";"2";"3";"1";"3";"1";"3"
"Aetsveld-Noord";"6";"5";"2";"1";"1";"2";"5";"6";"3";"0";"1";"1"
"Oostelijke Vechtoever";"6";"25";"3";"3";"9";"5";"3";"4";"2";"3";"3";"1"
"Amstel III/Bullewijk";"267";"227";"251";"270";"265";"207";"231";"182";"112";"131";"197";"237"
"Hoofdcentrum-Zuidoost";"98";"89";"103";"117";"134";"98";"89";"84";"27";"32";"92";"109"
"Amstel III deel C/D-Noord";"17";"21";"17";"26";"13";"15";"15";"19";"18";"20";"15";"23"
"Amstel III deel A/B-Noord";"35";"41";"64";"56";"69";"48";"75";"44";"33";"31";"47";"50"
"Amstel III deel C/D-Zuid";"10";"11";"5";"9";"8";"10";"7";"3";"6";"3";"7";"5"
"Amstel III deel A/B-Zuid";"10";"2";"1";"11";"7";"7";"5";"4";"4";"18";"14";"17"
"AMC";"89";"54";"50";"45";"27";"23";"32";"17";"19";"23";"17";"31"
"Hoge Dijk";"8";"9";"11";"6";"7";"6";"8";"11";"5";"4";"5";"2"
"Venserpolder";"46";"33";"40";"42";"35";"42";"53";"32";"38";"43";"40";"42"
"Venserpolder-West";"32";"21";"33";"26";"22";"26";"33";"18";"29";"29";"28";"33"
"Venserpolder-Oost";"14";"12";"7";"16";"13";"16";"20";"14";"9";"14";"12";"9"
"Amsterdamse Poort e.o.";"174";"175";"236";"214";"197";"185";"182";"188";"143";"137";"167";"166"
"D-buurt";"6";"9";"13";"13";"19";"15";"18";"12";"14";"10";"14";"9"
"F-buurt";"17";"16";"14";"17";"18";"19";"17";"20";"13";"22";"15";"14"
"Amsterdamse Poort";"139";"143";"192";"172";"145";"136";"138";"142";"103";"96";"114";"131"
"Vogeltjeswei";"1";"3";"3";"1";"4";"4";"2";"2";"5";"3";"4";"0"
"Nelson Mandelapark";"11";"4";"14";"11";"11";"11";"7";"12";"8";"6";"20";"12"
"H-buurt";"45";"42";"39";"32";"33";"44";"39";"31";"41";"25";"37";"53"
"Hoptille";"15";"10";"9";"9";"8";"17";"10";"12";"10";"7";"10";"25"
"Rechte H-buurt";"15";"18";"16";"7";"13";"13";"10";"9";"13";"8";"14";"12"
"Hakfort/Huigenbos";"14";"14";"14";"14";"9";"13";"17";"9";"14";"10";"13";"16"
"Huntum";"1";"0";"0";"2";"3";"1";"2";"1";"4";"0";"0";"0"
"Ganzenhoef e.o.";"124";"87";"117";"92";"80";"67";"59";"58";"61";"65";"64";"71"
"E-buurt";"27";"17";"20";"18";"15";"19";"12";"6";"7";"11";"9";"9"
"G-buurt-West";"78";"61";"79";"54";"49";"42";"38";"38";"43";"41";"48";"49"
"G-buurt-Noord";"19";"9";"18";"20";"16";"6";"9";"14";"11";"13";"7";"13"
"Geerdinkhof/Kantershof";"36";"30";"28";"29";"32";"28";"25";"17";"19";"17";"20";"22"
"G-buurt-Oost";"15";"17";"9";"10";"14";"14";"13";"11";"9";"12";"7";"9"
"Grunder/Koningshoef";"6";"3";"5";"6";"7";"7";"4";"2";"3";"2";"8";"7"
"Kantershof";"15";"10";"14";"13";"11";"7";"8";"4";"7";"3";"5";"6"
"Bijlmermuseum";"53";"52";"75";"43";"55";"40";"68";"52";"52";"40";"47";"59"
"Bijlmermuseum-Noord";"11";"10";"10";"8";"17";"5";"12";"14";"9";"3";"12";"12"
"Bijlmermuseum-Zuid";"22";"19";"17";"8";"9";"7";"16";"10";"12";"13";"11";"18"
"De Kameleon e.o.";"20";"23";"48";"27";"29";"28";"40";"28";"31";"24";"24";"29"
"K-buurt";"29";"39";"33";"37";"37";"33";"37";"23";"34";"27";"17";"36"
"Gooise Kant";"0";"0";"0";"0";"0";"1";"0";"1";"2";"3";"3";"0"
"Kortvoort";"18";"17";"17";"24";"18";"24";"22";"13";"14";"16";"8";"21"
"Kelbergen";"3";"7";"5";"8";"5";"4";"6";"1";"2";"2";"2";"4"
"K-buurt-Zuidwest";"3";"5";"7";"3";"3";"2";"7";"6";"7";"2";"3";"5"
"K-buurt-Zuidoost";"5";"10";"4";"2";"11";"2";"2";"2";"9";"4";"1";"6"
"Holendrecht";"52";"58";"62";"55";"59";"50";"43";"49";"36";"50";"36";"39"
"Holendrecht-West";"14";"27";"30";"26";"32";"22";"26";"23";"15";"23";"18";"20"
"Holendrecht-Oost";"17";"7";"11";"9";"5";"9";"6";"12";"10";"9";"6";"6"
"Holendrecht-Zuid";"21";"24";"21";"20";"22";"19";"11";"14";"11";"18";"12";"13"
"Nellestein";"34";"35";"28";"19";"25";"26";"23";"18";"16";"18";"23";"18"
"L-buurt";"13";"11";"11";"11";"10";"11";"11";"5";"9";"15";"11";"7"
"Gaasperpark";"18";"22";"14";"6";"10";"14";"8";"11";"4";"2";"7";"9"
"Gaasperplas";"3";"2";"3";"2";"5";"1";"4";"2";"3";"1";"5";"2"
"Reigersbos";"74";"80";"62";"39";"74";"59";"37";"47";"47";"36";"37";"42"
"Reigersbos 1";"40";"28";"26";"13";"22";"24";"16";"18";"18";"13";"14";"22"
"Reigersbos 2";"18";"30";"18";"11";"29";"27";"10";"9";"12";"10";"10";"10"
"Reigersbos 3";"12";"18";"9";"4";"6";"5";"5";"9";"9";"8";"10";"7"
"Reigersbos 4";"4";"4";"9";"11";"17";"3";"6";"11";"8";"5";"3";"3"
"Gein";"46";"56";"38";"38";"45";"43";"31";"34";"25";"21";"29";"24"
"Gein 1";"23";"26";"13";"18";"28";"21";"13";"19";"15";"5";"12";"14"
"Gein 2";"4";"13";"9";"3";"8";"5";"5";"0";"1";"5";"10";"3"
"Gein 3";"4";"8";"6";"2";"3";"8";"6";"5";"5";"2";"5";"2"
"Gein 4";"15";"9";"10";"15";"6";"9";"7";"10";"4";"9";"2";"5"
"Bron: Politie"
