"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.4 Bedreiging"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Vondelparkbuurt";"4";"9";"8";"5";"11";"3";"7";"10";"1";"6";"5";"12"
"Vondelparkbuurt-Midden";"2";"3";"3";"2";"2";"1";"1";"2";"0";"1";"1";"1"
"Vondelparkbuurt-Oost";"2";"6";"5";"3";"9";"2";"6";"8";"1";"5";"4";"11"
"Sloterdijk Nieuw-West";"19";"20";"16";"24";"31";"18";"21";"28";"36";"32";"29";"35"
"Sloterdijk De Heining";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0"
"Sloterdijk Poort-Noord";"0";"3";"2";"2";"1";"0";"2";"1";"1";"0";"1";"0"
"Sloterdijk Poort-Zuid";"4";"5";"3";"0";"10";"4";"2";"5";"11";"12";"11";"7"
"Sloterdijk Rhônepark";"1";"4";"3";"0";"1";"0";"3";"1";"0";"0";"1";"5"
"Sloterdijk Donauhoek";"1";"0";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0"
"Bretten-West";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"Bretten-Oost";"0";"2";"0";"1";"2";"0";"4";"1";"0";"0";"2";"0"
"Sloterdijk Stationskwartier";"13";"6";"7";"18";"17";"13";"9";"19";"23";"20";"14";"23"
"Geuzenveld";"43";"69";"65";"52";"64";"39";"55";"55";"48";"68";"53";"41"
"Osdorper Binnenpolder";"0";"0";"2";"1";"2";"0";"0";"1";"2";"1";"0";"0"
"De Eendracht";"4";"5";"4";"3";"4";"5";"5";"4";"2";"5";"4";"2"
"Ruys de Beerenbrouckbuurt";"14";"12";"16";"14";"18";"6";"15";"15";"14";"14";"13";"14"
"Eendrachtspark";"1";"0";"0";"1";"1";"0";"2";"2";"0";"3";"2";"0"
"Van Tijenbuurt";"2";"11";"9";"3";"3";"5";"11";"10";"6";"8";"10";"8"
"Dudokbuurt";"13";"17";"20";"15";"16";"15";"11";"13";"16";"20";"12";"7"
"Bakemabuurt";"5";"14";"9";"9";"10";"7";"5";"6";"8";"14";"4";"5"
"Wegener Sleeswijkbuurt";"4";"10";"5";"6";"10";"1";"6";"4";"0";"3";"8";"5"
"Slotermeer-West";"47";"46";"43";"46";"47";"39";"29";"37";"43";"48";"42";"25"
"Jan de Louterbuurt";"12";"15";"12";"9";"14";"9";"11";"6";"14";"14";"19";"10"
"Lodewijk van Deysselbuurt";"24";"17";"14";"19";"19";"15";"14";"17";"18";"19";"15";"6"
"Confuciusbuurt";"11";"14";"17";"18";"14";"15";"4";"14";"11";"15";"8";"9"
"Slotermeer-Noordoost";"38";"55";"57";"45";"46";"36";"30";"34";"39";"29";"36";"17"
"Arondeusbuurt";"13";"20";"16";"12";"10";"9";"5";"9";"15";"10";"7";"3"
"Coronelbuurt";"2";"2";"4";"2";"3";"5";"1";"1";"0";"1";"0";"2"
"Meerwaldtbuurt";"9";"11";"12";"12";"16";"8";"7";"13";"7";"4";"12";"5"
"Dobbebuurt";"14";"22";"25";"19";"17";"14";"17";"11";"17";"14";"17";"7"
"Slotermeer-Zuidoost";"45";"33";"38";"39";"22";"18";"35";"41";"17";"21";"26";"21"
"Dichtersbuurt";"7";"1";"5";"2";"4";"2";"8";"6";"3";"5";"2";"2"
"Louis Couperusbuurt";"15";"18";"18";"21";"6";"9";"17";"16";"10";"8";"9";"9"
"Noordoever Sloterplas";"22";"12";"12";"11";"10";"4";"8";"13";"4";"8";"14";"10"
"Sloterpark";"1";"2";"3";"5";"2";"3";"2";"6";"0";"0";"1";"0"
"Lutkemeer/Ookmeer";"9";"3";"7";"5";"2";"8";"7";"10";"17";"4";"8";"11"
"Osdorper Bovenpolder";"8";"0";"4";"2";"1";"4";"2";"5";"7";"2";"2";"2"
"Ookmeer";"0";"2";"3";"2";"1";"3";"5";"3";"6";"0";"5";"5"
"Bedrijvenpark Lutkemeer";"1";"1";"0";"1";"0";"1";"0";"2";"4";"2";"1";"4"
"De Aker";"36";"26";"34";"27";"19";"14";"18";"23";"31";"25";"14";"15"
"Middelveldsche Akerpolder";"12";"4";"17";"9";"6";"3";"3";"6";"12";"9";"4";"6"
"De Aker-West";"5";"7";"8";"3";"3";"5";"5";"6";"5";"9";"2";"4"
"De Aker-Oost";"19";"15";"9";"15";"10";"6";"10";"11";"14";"7";"8";"5"
"De Punt";"30";"23";"30";"22";"19";"26";"17";"26";"22";"19";"24";"19"
"Bedrijvencentrum Osdorp";"4";"3";"5";"7";"10";"6";"3";"15";"4";"9";"9";"9"
"Dijkgraafpleinbuurt";"26";"20";"25";"15";"9";"20";"14";"11";"18";"10";"15";"10"
"Osdorp-Midden";"54";"47";"48";"42";"40";"42";"31";"43";"46";"40";"30";"42"
"Reimerswaal";"10";"11";"12";"12";"7";"7";"6";"11";"9";"5";"2";"7"
"Botteskerkbuurt";"20";"16";"6";"8";"11";"10";"11";"5";"14";"5";"5";"10"
"Zuidwestkwadrant-Noord";"13";"8";"18";"13";"10";"8";"6";"13";"8";"10";"7";"15"
"Zuidwestkwadrant-Zuid";"11";"12";"12";"9";"12";"17";"8";"14";"15";"20";"16";"10"
"Osdorp-Oost";"78";"65";"69";"81";"69";"70";"41";"59";"70";"59";"62";"60"
"Wildeman";"31";"30";"17";"37";"18";"29";"22";"21";"21";"27";"26";"24"
"Meer en Oever";"6";"3";"11";"6";"7";"6";"6";"4";"4";"5";"8";"2"
"Osdorpplein e.o.";"29";"17";"28";"26";"24";"23";"6";"18";"23";"18";"21";"22"
"Calandlaan/Lelylaan";"2";"6";"5";"3";"6";"3";"4";"6";"7";"1";"2";"6"
"Osdorp-Zuidoost";"10";"9";"8";"9";"14";"9";"3";"10";"15";"8";"5";"6"
"Slotervaart-Noord";"23";"18";"25";"24";"21";"19";"17";"17";"15";"24";"12";"14"
"Oostoever Sloterplas";"3";"2";"3";"0";"4";"3";"1";"0";"2";"0";"2";"0"
"Emanuel van Meterenbuurt";"8";"4";"6";"4";"5";"5";"7";"5";"3";"8";"4";"3"
"Jacob Geelbuurt";"12";"12";"16";"20";"12";"11";"9";"12";"10";"16";"6";"11"
"Overtoomse Veld";"59";"58";"55";"61";"50";"46";"43";"37";"48";"52";"43";"38"
"Lucas/Andreasziekenhuis e.o.";"9";"6";"1";"0";"6";"5";"7";"8";"5";"13";"10";"2"
"Overtoomse Veld-Noord";"17";"19";"19";"25";"25";"13";"13";"13";"20";"16";"14";"13"
"Rembrandtpark-Noord";"4";"8";"7";"5";"1";"6";"5";"4";"5";"5";"3";"4"
"Overtoomse Veld-Zuid";"24";"19";"22";"27";"12";"20";"16";"9";"13";"14";"13";"13"
"Rembrandtpark-Zuid";"2";"0";"3";"0";"1";"2";"2";"2";"2";"2";"2";"1"
"Johan Jongkindbuurt";"3";"6";"3";"4";"5";"0";"0";"1";"3";"2";"1";"5"
"Slotervaart-Zuid";"48";"41";"47";"35";"51";"36";"35";"32";"33";"32";"22";"26"
"Louis Crispijnbuurt";"11";"13";"16";"14";"17";"5";"14";"10";"4";"9";"5";"5"
"Jacques Veldmanbuurt";"12";"9";"15";"10";"14";"9";"10";"12";"11";"8";"6";"8"
"Medisch Centrum Slotervaart";"3";"0";"2";"1";"3";"2";"0";"1";"1";"4";"3";"4"
