"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.1.2 Diefstal/inbraak box/garage/schuur"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Lodewijk van Deysselbuurt";"6";"17";"2";"3";"5";"4";"2";"1";"4";"8";"4";"1"
"Confuciusbuurt";"9";"9";"5";"3";"4";"2";"4";"2";"13";"12";"9";"5"
"Slotermeer-Noordoost";"19";"13";"7";"5";"9";"6";"13";"8";"7";"6";"2";"8"
"Arondeusbuurt";"6";"1";"4";"2";"3";"2";"3";"1";"6";"3";"0";"2"
"Coronelbuurt";"2";"1";"1";"2";"0";"0";"3";"1";"0";"0";"0";"0"
"Meerwaldtbuurt";"5";"6";"0";"0";"1";"0";"1";"1";"0";"1";"0";"6"
"Dobbebuurt";"6";"5";"2";"1";"5";"4";"6";"5";"1";"2";"2";"0"
"Slotermeer-Zuidoost";"26";"26";"13";"24";"17";"10";"46";"9";"13";"3";"8";"5"
"Dichtersbuurt";"1";"1";"1";"1";"2";"0";"1";"1";"0";"1";"1";"0"
"Louis Couperusbuurt";"3";"8";"5";"12";"6";"5";"2";"4";"3";"1";"1";"1"
"Noordoever Sloterplas";"22";"17";"7";"11";"9";"5";"43";"4";"10";"1";"6";"4"
"Sloterpark";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lutkemeer/Ookmeer";"2";"1";"3";"2";"0";"2";"0";"0";"0";"0";"0";"0"
"Osdorper Bovenpolder";"2";"1";"3";"2";"0";"1";"0";"0";"0";"0";"0";"0"
"Ookmeer";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijvenpark Lutkemeer";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"De Aker";"10";"10";"4";"2";"5";"3";"4";"4";"3";"0";"1";"1"
"Middelveldsche Akerpolder";"1";"1";"1";"2";"0";"0";"1";"1";"1";"0";"1";"0"
"De Aker-West";"6";"3";"1";"0";"3";"2";"2";"0";"0";"0";"0";"0"
"De Aker-Oost";"3";"6";"2";"0";"2";"1";"1";"3";"2";"0";"0";"1"
"De Punt";"5";"4";"4";"9";"9";"4";"12";"9";"2";"7";"7";"9"
"Bedrijvencentrum Osdorp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
