"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 3.9.1 Horizontale fraude"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Zwarte Gouw";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Holysloot";"0";"0";"0";"0";"2";"2";"1";"2";"0";"0";"0";"2"
"Ransdorp";"0";"0";"0";"2";"0";"0";"1";"1";"0";"0";"2";"0"
"Durgerdam";"0";"0";"0";"1";"3";"1";"0";"2";"6";"5";"1";"3"
"Driemond";"3";"0";"1";"2";"8";"2";"7";"6";"14";"11";"3";"8"
"Landelijk gebied Driemond";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Dorp Driemond";"3";"0";"1";"2";"8";"2";"7";"5";"14";"11";"3";"8"
"Bloemendalerpolder";"0";"2";"1";"1";"3";"9";"5";"8";"15";"5";"13";"12"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"2";"4";"3";"5";"5"
"Vechtrijk";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Leeuwenveld";"0";"2";"1";"1";"3";"8";"5";"4";"11";"1";"6";"5"
"Bedrijventerrein Nijverheidslaan";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"2";"1"
"Weesp-Noordwest";"9";"6";"1";"19";"28";"28";"30";"32";"54";"44";"43";"34"
"Bedrijventerrein-Noord Weesp";"5";"2";"0";"0";"5";"3";"3";"1";"2";"3";"2";"6"
"Hogewey-Noord";"1";"0";"0";"2";"1";"4";"2";"3";"4";"2";"4";"2"
"Hogewey-Midden";"1";"1";"0";"1";"5";"8";"6";"12";"18";"18";"13";"8"
"Hogewey-Zuid";"2";"2";"1";"4";"8";"3";"7";"5";"9";"7";"8";"2"
"Weesp Dichtersbuurt";"0";"0";"0";"5";"9";"7";"12";"7";"14";"4";"12";"10"
"Weesp Schildersbuurt";"0";"1";"0";"7";"0";"3";"0";"4";"7";"10";"4";"6"
"Weesp Binnenstad/Zuid";"7";"4";"2";"4";"21";"29";"22";"19";"33";"38";"21";"34"
"Herensingelkwartier";"3";"0";"0";"1";"0";"7";"2";"3";"7";"5";"1";"5"
"Bedrijventerrein Van Houten";"0";"0";"0";"0";"2";"4";"2";"0";"3";"3";"2";"4"
"Weesp Centrum";"4";"4";"2";"2";"12";"12";"10";"14";"12";"16";"10";"14"
"Weesp-Zuid I";"0";"0";"0";"0";"2";"1";"2";"1";"3";"8";"1";"3"
"Weesp-Zuid II";"0";"0";"0";"1";"3";"3";"2";"1";"2";"1";"1";"5"
"De Klomp";"0";"0";"0";"0";"2";"2";"4";"0";"6";"5";"6";"3"
"Aetsveld/Oostelijke Vechtoever";"2";"0";"0";"6";"10";"12";"16";"21";"18";"21";"24";"16"
"Aetsveldsepolder";"0";"0";"0";"1";"1";"1";"0";"1";"4";"5";"4";"2"
"Aetsveld-Zuid";"0";"0";"0";"3";"2";"6";"5";"14";"8";"7";"9";"8"
"Aetsveld-Noord";"0";"0";"0";"2";"7";"4";"9";"4";"5";"7";"7";"6"
"Oostelijke Vechtoever";"2";"0";"0";"0";"0";"1";"2";"2";"1";"2";"4";"0"
"Amstel III/Bullewijk";"8";"12";"7";"23";"55";"60";"64";"42";"59";"36";"42";"45"
"Hoofdcentrum-Zuidoost";"1";"1";"2";"4";"10";"17";"13";"4";"15";"3";"5";"10"
"Amstel III deel C/D-Noord";"1";"2";"1";"3";"10";"8";"11";"9";"5";"7";"4";"2"
"Amstel III deel A/B-Noord";"4";"7";"3";"13";"21";"21";"27";"18";"18";"9";"14";"13"
"Amstel III deel C/D-Zuid";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0"
"Amstel III deel A/B-Zuid";"0";"1";"0";"1";"7";"8";"8";"6";"11";"15";"16";"18"
"AMC";"2";"0";"1";"1";"4";"3";"4";"1";"7";"1";"1";"1"
"Hoge Dijk";"0";"0";"0";"0";"2";"2";"0";"3";"2";"0";"2";"1"
"Venserpolder";"9";"12";"9";"36";"47";"39";"42";"56";"54";"74";"59";"35"
"Venserpolder-West";"8";"6";"5";"23";"26";"32";"33";"36";"28";"47";"37";"25"
"Venserpolder-Oost";"1";"6";"4";"13";"21";"7";"9";"20";"26";"27";"22";"10"
"Amsterdamse Poort e.o.";"28";"34";"55";"54";"91";"98";"68";"84";"122";"104";"92";"59"
"D-buurt";"1";"6";"15";"11";"15";"19";"11";"12";"21";"17";"14";"15"
"F-buurt";"11";"8";"15";"11";"23";"24";"22";"23";"36";"39";"28";"18"
"Amsterdamse Poort";"15";"17";"19";"28";"51";"52";"33";"45";"58";"43";"49";"23"
"Vogeltjeswei";"1";"3";"2";"1";"1";"1";"2";"3";"5";"3";"1";"2"
"Nelson Mandelapark";"0";"0";"4";"3";"1";"2";"0";"1";"2";"2";"0";"1"
"H-buurt";"15";"11";"14";"22";"47";"44";"35";"46";"66";"52";"39";"50"
"Hoptille";"4";"1";"2";"3";"7";"16";"3";"12";"16";"13";"13";"17"
"Rechte H-buurt";"5";"7";"6";"11";"18";"13";"14";"17";"32";"17";"14";"20"
"Hakfort/Huigenbos";"5";"2";"6";"8";"20";"15";"17";"16";"16";"22";"12";"12"
"Huntum";"1";"1";"0";"0";"2";"0";"1";"1";"2";"0";"0";"1"
"Ganzenhoef e.o.";"20";"13";"9";"26";"34";"46";"48";"49";"62";"70";"45";"65"
"E-buurt";"2";"2";"3";"2";"8";"13";"15";"14";"12";"12";"10";"22"
"G-buurt-West";"16";"7";"5";"19";"21";"27";"23";"22";"33";"39";"22";"24"
"G-buurt-Noord";"2";"4";"1";"5";"5";"6";"10";"13";"17";"19";"13";"19"
"Geerdinkhof/Kantershof";"7";"3";"5";"26";"28";"27";"27";"43";"40";"53";"28";"40"
"G-buurt-Oost";"2";"1";"2";"12";"12";"13";"15";"13";"14";"29";"15";"20"
"Grunder/Koningshoef";"2";"1";"0";"6";"8";"7";"4";"16";"12";"11";"3";"12"
"Kantershof";"3";"1";"3";"8";"8";"7";"8";"14";"14";"13";"10";"8"
"Bijlmermuseum";"24";"25";"14";"35";"56";"41";"44";"60";"55";"72";"44";"37"
"Bijlmermuseum-Noord";"13";"9";"10";"12";"23";"19";"16";"18";"14";"24";"12";"9"
"Bijlmermuseum-Zuid";"6";"8";"1";"13";"17";"7";"12";"22";"22";"31";"17";"15"
"De Kameleon e.o.";"5";"8";"3";"10";"16";"15";"16";"20";"19";"17";"15";"13"
"K-buurt";"13";"6";"4";"19";"37";"38";"28";"37";"44";"53";"36";"45"
"Gooise Kant";"0";"0";"0";"0";"0";"1";"0";"5";"2";"3";"3";"0"
"Kortvoort";"8";"5";"3";"8";"17";"12";"9";"14";"19";"23";"12";"24"
"Kelbergen";"1";"1";"0";"5";"3";"7";"9";"4";"3";"7";"6";"5"
"K-buurt-Zuidwest";"1";"0";"1";"4";"9";"13";"2";"9";"4";"10";"11";"9"
"K-buurt-Zuidoost";"3";"0";"0";"2";"8";"5";"8";"5";"16";"10";"4";"7"
"Holendrecht";"16";"14";"10";"34";"54";"37";"58";"45";"89";"91";"52";"44"
"Holendrecht-West";"2";"3";"7";"12";"19";"11";"20";"15";"31";"27";"15";"10"
"Holendrecht-Oost";"5";"3";"2";"6";"8";"4";"14";"11";"25";"20";"19";"11"
"Holendrecht-Zuid";"9";"8";"1";"16";"27";"22";"24";"19";"33";"44";"18";"23"
"Nellestein";"3";"6";"4";"7";"12";"10";"13";"15";"20";"27";"19";"17"
"L-buurt";"3";"6";"3";"7";"11";"7";"12";"14";"20";"27";"18";"15"
"Gaasperpark";"0";"0";"1";"0";"0";"3";"1";"1";"0";"0";"1";"2"
"Gaasperplas";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"Reigersbos";"22";"16";"9";"34";"47";"52";"37";"42";"73";"69";"68";"58"
"Reigersbos 1";"11";"6";"3";"9";"12";"24";"12";"8";"19";"24";"17";"16"
"Reigersbos 2";"3";"6";"4";"5";"13";"5";"11";"11";"14";"12";"20";"9"
"Reigersbos 3";"6";"4";"2";"13";"14";"14";"12";"10";"22";"19";"21";"12"
"Reigersbos 4";"2";"0";"0";"7";"8";"9";"2";"13";"18";"14";"10";"21"
"Gein";"17";"8";"8";"32";"46";"48";"43";"58";"78";"91";"42";"76"
"Gein 1";"4";"4";"4";"10";"16";"12";"12";"21";"22";"23";"10";"33"
"Gein 2";"1";"2";"1";"7";"7";"11";"6";"10";"13";"19";"4";"14"
"Gein 3";"5";"2";"2";"7";"11";"8";"13";"13";"27";"23";"13";"10"
"Gein 4";"7";"0";"1";"8";"12";"17";"12";"14";"16";"26";"15";"19"
"Bron: Politie"
