"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 1.4.6 Straatroof"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vechtrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Leeuwenveld";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijventerrein Nijverheidslaan";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Weesp-Noordwest";"2";"5";"2";"2";"3";"2";"0";"1";"0";"0";"3";"2"
"Bedrijventerrein-Noord Weesp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Hogewey-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Hogewey-Midden";"0";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"Hogewey-Zuid";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Weesp Dichtersbuurt";"2";"2";"0";"0";"2";"1";"0";"1";"0";"0";"1";"1"
"Weesp Schildersbuurt";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0"
"Weesp Binnenstad/Zuid";"1";"6";"2";"4";"0";"0";"2";"0";"0";"0";"2";"1"
"Herensingelkwartier";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bedrijventerrein Van Houten";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"Weesp Centrum";"0";"4";"2";"2";"0";"0";"0";"0";"0";"0";"1";"0"
"Weesp-Zuid I";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0"
"Weesp-Zuid II";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"De Klomp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Aetsveld/Oostelijke Vechtoever";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"Aetsveldsepolder";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Aetsveld-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Aetsveld-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Oostelijke Vechtoever";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstel III/Bullewijk";"13";"18";"12";"17";"18";"17";"16";"19";"7";"13";"10";"10"
"Hoofdcentrum-Zuidoost";"6";"8";"9";"6";"10";"4";"10";"4";"1";"1";"5";"0"
"Amstel III deel C/D-Noord";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"2";"1"
"Amstel III deel A/B-Noord";"3";"7";"3";"4";"3";"9";"3";"11";"1";"4";"1";"2"
"Amstel III deel C/D-Zuid";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"Amstel III deel A/B-Zuid";"0";"0";"0";"3";"1";"1";"0";"1";"0";"1";"2";"3"
"AMC";"3";"2";"0";"2";"3";"3";"2";"2";"3";"5";"0";"4"
"Hoge Dijk";"1";"1";"0";"1";"0";"0";"1";"0";"1";"2";"0";"0"
"Venserpolder";"21";"33";"38";"16";"19";"14";"33";"26";"11";"15";"11";"11"
"Venserpolder-West";"8";"22";"21";"6";"8";"6";"16";"12";"6";"8";"6";"7"
"Venserpolder-Oost";"13";"11";"17";"10";"11";"8";"17";"14";"5";"7";"5";"4"
"Amsterdamse Poort e.o.";"45";"44";"34";"26";"24";"36";"35";"50";"36";"16";"13";"12"
"D-buurt";"1";"4";"5";"4";"3";"10";"3";"8";"8";"1";"2";"1"
"F-buurt";"10";"9";"5";"3";"2";"3";"7";"7";"8";"3";"3";"2"
"Amsterdamse Poort";"21";"20";"11";"13";"13";"14";"15";"22";"12";"6";"4";"6"
"Vogeltjeswei";"5";"2";"5";"2";"0";"2";"0";"3";"2";"1";"1";"0"
"Nelson Mandelapark";"8";"9";"8";"4";"6";"7";"10";"10";"6";"5";"3";"3"
"H-buurt";"31";"46";"40";"14";"29";"23";"18";"17";"7";"14";"6";"10"
"Hoptille";"7";"9";"9";"1";"9";"6";"5";"6";"1";"2";"1";"1"
"Rechte H-buurt";"7";"16";"19";"6";"5";"7";"2";"4";"2";"4";"0";"2"
"Hakfort/Huigenbos";"16";"18";"11";"6";"13";"10";"10";"6";"4";"8";"5";"7"
"Huntum";"1";"3";"1";"1";"2";"0";"1";"1";"0";"0";"0";"0"
"Ganzenhoef e.o.";"54";"54";"29";"21";"20";"34";"27";"32";"28";"18";"10";"14"
"E-buurt";"14";"13";"6";"8";"5";"9";"6";"8";"10";"7";"3";"1"
"G-buurt-West";"34";"34";"19";"8";"11";"22";"20";"21";"13";"10";"7";"13"
"G-buurt-Noord";"6";"7";"4";"5";"4";"3";"1";"3";"5";"1";"0";"0"
"Geerdinkhof/Kantershof";"12";"8";"5";"8";"1";"4";"7";"8";"6";"10";"6";"4"
"G-buurt-Oost";"7";"6";"2";"3";"0";"2";"3";"3";"5";"6";"4";"2"
"Grunder/Koningshoef";"3";"1";"2";"3";"0";"1";"0";"1";"1";"1";"1";"2"
"Kantershof";"2";"1";"1";"2";"1";"1";"4";"4";"0";"3";"1";"0"
"Bijlmermuseum";"29";"36";"25";"23";"10";"20";"23";"26";"19";"13";"9";"9"
"Bijlmermuseum-Noord";"5";"10";"8";"4";"0";"7";"4";"7";"3";"2";"6";"2"
"Bijlmermuseum-Zuid";"12";"18";"13";"13";"4";"7";"6";"9";"6";"6";"2";"3"
"De Kameleon e.o.";"12";"8";"4";"6";"6";"6";"13";"10";"10";"5";"1";"4"
"K-buurt";"17";"33";"17";"11";"11";"13";"11";"9";"10";"9";"6";"5"
"Gooise Kant";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"Kortvoort";"14";"21";"14";"5";"5";"11";"8";"8";"6";"6";"3";"3"
"Kelbergen";"2";"4";"1";"2";"0";"1";"1";"1";"2";"1";"0";"0"
"K-buurt-Zuidwest";"0";"5";"1";"1";"3";"1";"2";"0";"0";"0";"2";"1"
"K-buurt-Zuidoost";"1";"3";"1";"3";"3";"0";"0";"0";"1";"2";"1";"0"
"Holendrecht";"31";"38";"23";"8";"27";"27";"20";"23";"25";"18";"11";"12"
"Holendrecht-West";"10";"21";"14";"2";"12";"16";"12";"8";"6";"6";"5";"7"
"Holendrecht-Oost";"7";"6";"4";"1";"5";"5";"1";"3";"9";"0";"1";"0"
"Holendrecht-Zuid";"14";"11";"5";"5";"10";"6";"7";"12";"10";"12";"5";"5"
"Nellestein";"11";"6";"7";"12";"5";"4";"7";"7";"4";"4";"4";"2"
"L-buurt";"6";"3";"6";"6";"2";"2";"5";"4";"2";"3";"3";"1"
"Gaasperpark";"3";"3";"1";"3";"3";"1";"2";"0";"1";"0";"0";"1"
"Gaasperplas";"2";"0";"0";"3";"0";"1";"0";"3";"1";"1";"1";"0"
"Reigersbos";"18";"31";"10";"13";"27";"20";"19";"18";"13";"11";"8";"10"
"Reigersbos 1";"5";"12";"3";"3";"7";"6";"8";"3";"4";"3";"5";"3"
"Reigersbos 2";"5";"12";"5";"5";"13";"10";"6";"10";"7";"5";"2";"4"
"Reigersbos 3";"7";"4";"1";"5";"4";"2";"2";"3";"1";"0";"1";"1"
"Reigersbos 4";"1";"3";"1";"0";"3";"2";"3";"2";"1";"3";"0";"2"
"Gein";"12";"24";"18";"17";"10";"21";"19";"16";"10";"13";"10";"6"
"Gein 1";"7";"14";"4";"7";"6";"15";"12";"6";"3";"5";"2";"2"
"Gein 2";"0";"5";"6";"2";"2";"1";"3";"5";"3";"3";"5";"2"
"Gein 3";"4";"2";"4";"2";"2";"2";"4";"0";"0";"2";"0";"0"
"Gein 4";"1";"3";"4";"6";"0";"3";"0";"5";"4";"3";"3";"2"
"Bron: Politie"
