"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 3.5.2 Onder invloed (weg)"
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Arondeusbuurt";"7";"4";"9";"0";"2";"2";"3";"6";"1";"4";"5";"4"
"Coronelbuurt";"0";"0";"1";"0";"1";"2";"0";"1";"0";"2";"0";"1"
"Meerwaldtbuurt";"5";"1";"4";"1";"0";"0";"1";"2";"0";"2";"3";"1"
"Dobbebuurt";"4";"2";"7";"4";"4";"5";"3";"4";"4";"4";"11";"5"
"Slotermeer-Zuidoost";"14";"13";"12";"8";"10";"7";"5";"12";"6";"16";"14";"8"
"Dichtersbuurt";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1"
"Louis Couperusbuurt";"6";"2";"1";"1";"3";"2";"3";"3";"2";"7";"5";"4"
"Noordoever Sloterplas";"5";"10";"11";"3";"6";"4";"2";"8";"4";"7";"2";"3"
"Sloterpark";"3";"0";"0";"3";"1";"1";"0";"0";"0";"2";"7";"0"
"Lutkemeer/Ookmeer";"7";"5";"9";"3";"7";"6";"8";"6";"8";"4";"10";"11"
"Osdorper Bovenpolder";"1";"1";"5";"0";"1";"2";"5";"0";"3";"0";"2";"0"
"Ookmeer";"2";"2";"0";"1";"2";"2";"2";"3";"2";"0";"3";"7"
"Bedrijvenpark Lutkemeer";"4";"2";"4";"2";"4";"2";"1";"3";"3";"4";"5";"4"
"De Aker";"9";"7";"2";"8";"5";"1";"4";"11";"7";"4";"5";"6"
"Middelveldsche Akerpolder";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1"
"De Aker-West";"4";"3";"1";"2";"4";"0";"0";"5";"2";"1";"2";"4"
"De Aker-Oost";"5";"3";"1";"5";"1";"1";"4";"5";"4";"3";"3";"1"
"De Punt";"9";"9";"5";"7";"1";"4";"5";"6";"7";"7";"8";"5"
"Bedrijvencentrum Osdorp";"5";"5";"3";"7";"1";"4";"4";"6";"6";"5";"7";"4"
"Dijkgraafpleinbuurt";"4";"4";"2";"0";"0";"0";"1";"0";"1";"2";"1";"1"
"Osdorp-Midden";"12";"11";"13";"11";"9";"7";"6";"2";"9";"14";"12";"16"
"Reimerswaal";"0";"1";"0";"1";"2";"0";"0";"0";"0";"1";"3";"2"
"Botteskerkbuurt";"3";"2";"5";"3";"3";"1";"2";"0";"2";"2";"3";"6"
"Zuidwestkwadrant-Noord";"6";"4";"4";"3";"2";"2";"2";"1";"6";"8";"4";"6"
"Zuidwestkwadrant-Zuid";"3";"4";"4";"4";"2";"4";"2";"1";"1";"3";"2";"2"
"Osdorp-Oost";"25";"22";"21";"32";"17";"16";"23";"20";"19";"20";"29";"38"
"Wildeman";"9";"4";"4";"10";"6";"3";"4";"4";"3";"11";"10";"17"
"Meer en Oever";"3";"2";"2";"1";"0";"3";"0";"1";"0";"2";"1";"1"
"Osdorpplein e.o.";"6";"8";"8";"6";"4";"5";"10";"10";"11";"3";"9";"10"
"Calandlaan/Lelylaan";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"Osdorp-Zuidoost";"6";"7";"7";"14";"7";"5";"9";"5";"5";"4";"9";"10"
"Slotervaart-Noord";"13";"6";"4";"8";"3";"5";"3";"4";"3";"9";"8";"4"
"Oostoever Sloterplas";"1";"1";"3";"3";"1";"2";"1";"1";"1";"3";"5";"0"
"Emanuel van Meterenbuurt";"5";"0";"0";"1";"1";"2";"1";"3";"0";"4";"2";"0"
"Jacob Geelbuurt";"7";"5";"1";"4";"1";"1";"1";"0";"2";"2";"1";"4"
"Overtoomse Veld";"31";"19";"46";"17";"25";"34";"17";"21";"16";"30";"24";"25"
"Lucas/Andreasziekenhuis e.o.";"3";"2";"3";"0";"1";"2";"1";"1";"0";"1";"2";"2"
"Overtoomse Veld-Noord";"3";"2";"2";"1";"1";"5";"2";"2";"7";"4";"1";"5"
"Rembrandtpark-Noord";"13";"10";"30";"9";"17";"17";"11";"14";"6";"14";"8";"7"
"Overtoomse Veld-Zuid";"8";"2";"8";"6";"5";"7";"3";"4";"3";"5";"9";"8"
"Rembrandtpark-Zuid";"2";"1";"3";"1";"1";"1";"0";"0";"0";"5";"2";"3"
"Johan Jongkindbuurt";"2";"2";"0";"0";"0";"2";"0";"0";"0";"1";"2";"0"
"Slotervaart-Zuid";"28";"18";"23";"16";"16";"12";"19";"33";"12";"27";"22";"26"
"Louis Crispijnbuurt";"7";"2";"0";"4";"2";"3";"2";"4";"1";"3";"5";"4"
"Jacques Veldmanbuurt";"11";"14";"14";"9";"9";"8";"14";"22";"9";"20";"15";"19"
"Medisch Centrum Slotervaart";"0";"0";"0";"1";"1";"0";"1";"1";"1";"0";"1";"0"
"Staalmanbuurt";"10";"2";"9";"2";"4";"1";"2";"6";"1";"4";"1";"3"
"Westlandgracht";"43";"14";"15";"10";"8";"17";"14";"12";"14";"10";"20";"28"
"Schipluidenbuurt";"0";"1";"0";"0";"1";"4";"5";"1";"1";"1";"2";"2"
"Koningin Wilhelminaplein";"4";"2";"0";"1";"1";"1";"1";"2";"5";"3";"1";"2"
