"Geregistreerde misdrijven; soort misdrijf, wijk, buurt, jaarcijfers"
"Soort misdrijf: 2.5.1 Diefstal/inbraak bedrijven enz."
"Onderwerp: |Geregistreerde misdrijven"
"";"Perioden"
"";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"Wijken en buurten";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Noorderstrook-West";"3";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0"
"Noorderstrook-Oost";"5";"1";"5";"3";"1";"0";"0";"0";"0";"0";"1";"0"
"Zunderdorp";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0"
"Schellingwoude-West";"0";"0";"1";"2";"1";"1";"2";"0";"1";"0";"0";"0"
"Schellingwoude-Oost";"1";"1";"0";"1";"0";"1";"0";"1";"2";"1";"0";"0"
"Schellingwoude-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Zwarte Gouw";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Holysloot";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0"
"Ransdorp";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Durgerdam";"0";"1";"0";"0";"2";"0";"3";"2";"0";"0";"0";"2"
"Driemond";"3";"4";"5";"3";"2";"9";"1";"0";"2";"1";"3";"0"
"Landelijk gebied Driemond";"3";"3";"3";"1";"1";"3";"1";"0";"1";"0";"0";"0"
"Dorp Driemond";"0";"1";"2";"2";"1";"6";"0";"0";"1";"1";"3";"0"
"Bloemendalerpolder";"2";"0";"2";"4";"2";"7";"3";"5";"1";"0";"3";"0"
"Weespersluis-Noord";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waterrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Lanenrijk";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"Vechtrijk";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Leeuwenveld";"0";"0";"0";"1";"1";"4";"3";"1";"1";"0";"0";"0"
"Bedrijventerrein Nijverheidslaan";"2";"0";"2";"3";"1";"3";"0";"3";"0";"0";"2";"0"
"Weesp-Noordwest";"26";"29";"25";"39";"27";"13";"8";"15";"12";"5";"6";"15"
"Bedrijventerrein-Noord Weesp";"20";"19";"15";"26";"16";"10";"8";"10";"9";"5";"5";"12"
"Hogewey-Noord";"1";"5";"2";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"Hogewey-Midden";"1";"2";"5";"7";"8";"2";"0";"2";"0";"0";"1";"0"
"Hogewey-Zuid";"3";"3";"0";"2";"1";"0";"0";"1";"0";"0";"0";"2"
"Weesp Dichtersbuurt";"1";"0";"3";"3";"0";"1";"0";"1";"2";"0";"0";"1"
"Weesp Schildersbuurt";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0"
"Weesp Binnenstad/Zuid";"14";"15";"9";"16";"24";"11";"7";"10";"13";"2";"4";"5"
"Herensingelkwartier";"0";"2";"3";"0";"3";"2";"0";"0";"4";"0";"0";"0"
"Bedrijventerrein Van Houten";"0";"3";"4";"3";"9";"2";"1";"5";"0";"0";"0";"0"
"Weesp Centrum";"14";"8";"2";"11";"11";"6";"6";"5";"9";"1";"4";"5"
"Weesp-Zuid I";"0";"2";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0"
"Weesp-Zuid II";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"De Klomp";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Aetsveld/Oostelijke Vechtoever";"5";"1";"1";"2";"3";"4";"2";"2";"5";"0";"0";"2"
"Aetsveldsepolder";"3";"0";"0";"0";"0";"0";"1";"2";"4";"0";"0";"0"
"Aetsveld-Zuid";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Aetsveld-Noord";"1";"1";"1";"2";"2";"1";"1";"0";"0";"0";"0";"0"
"Oostelijke Vechtoever";"1";"0";"0";"0";"1";"3";"0";"0";"1";"0";"0";"2"
"Amstel III/Bullewijk";"78";"114";"88";"101";"86";"112";"100";"59";"35";"45";"51";"45"
"Hoofdcentrum-Zuidoost";"13";"26";"16";"20";"8";"15";"14";"10";"6";"8";"12";"17"
"Amstel III deel C/D-Noord";"17";"19";"15";"8";"16";"12";"16";"9";"7";"4";"0";"4"
"Amstel III deel A/B-Noord";"23";"26";"29";"32";"30";"49";"43";"29";"11";"24";"27";"14"
"Amstel III deel C/D-Zuid";"6";"8";"5";"8";"10";"7";"1";"1";"3";"1";"2";"1"
"Amstel III deel A/B-Zuid";"8";"18";"8";"13";"11";"14";"10";"4";"2";"4";"5";"2"
"AMC";"10";"11";"7";"11";"8";"13";"14";"4";"5";"3";"4";"4"
"Hoge Dijk";"1";"6";"8";"9";"3";"2";"2";"2";"1";"1";"1";"3"
"Venserpolder";"24";"18";"8";"15";"13";"11";"2";"1";"5";"7";"2";"4"
"Venserpolder-West";"7";"4";"2";"9";"6";"9";"1";"1";"5";"4";"1";"4"
"Venserpolder-Oost";"17";"14";"6";"6";"7";"2";"1";"0";"0";"3";"1";"0"
"Amsterdamse Poort e.o.";"63";"65";"61";"94";"54";"34";"22";"33";"24";"22";"23";"16"
"D-buurt";"3";"3";"3";"9";"10";"3";"0";"0";"1";"2";"2";"1"
"F-buurt";"8";"3";"4";"7";"0";"1";"0";"0";"2";"2";"0";"2"
"Amsterdamse Poort";"51";"58";"52";"75";"41";"29";"22";"30";"19";"17";"19";"12"
"Vogeltjeswei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Nelson Mandelapark";"1";"1";"2";"3";"3";"1";"0";"3";"2";"1";"2";"1"
"H-buurt";"15";"15";"14";"9";"6";"12";"7";"3";"1";"4";"1";"2"
"Hoptille";"4";"3";"0";"3";"1";"5";"0";"1";"0";"3";"1";"0"
"Rechte H-buurt";"2";"4";"7";"2";"0";"1";"3";"0";"0";"0";"0";"0"
"Hakfort/Huigenbos";"3";"4";"2";"2";"3";"0";"3";"2";"0";"1";"0";"1"
"Huntum";"6";"4";"5";"2";"2";"6";"1";"0";"1";"0";"0";"1"
"Ganzenhoef e.o.";"13";"21";"27";"23";"25";"18";"8";"10";"11";"10";"9";"8"
"E-buurt";"2";"5";"4";"8";"11";"5";"0";"1";"0";"1";"1";"0"
"G-buurt-West";"9";"15";"21";"15";"14";"12";"8";"9";"10";"9";"8";"7"
"G-buurt-Noord";"2";"1";"2";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"Geerdinkhof/Kantershof";"8";"10";"0";"9";"6";"1";"3";"2";"0";"0";"0";"0"
"G-buurt-Oost";"5";"5";"0";"2";"2";"1";"1";"0";"0";"0";"0";"0"
"Grunder/Koningshoef";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"Kantershof";"2";"4";"0";"7";"4";"0";"1";"2";"0";"0";"0";"0"
"Bijlmermuseum";"16";"16";"9";"10";"3";"5";"6";"6";"3";"0";"0";"4"
"Bijlmermuseum-Noord";"2";"7";"3";"2";"0";"1";"1";"1";"0";"0";"0";"1"
"Bijlmermuseum-Zuid";"0";"3";"0";"3";"0";"0";"0";"0";"2";"0";"0";"0"
"De Kameleon e.o.";"14";"6";"6";"5";"3";"4";"5";"5";"1";"0";"0";"3"
"K-buurt";"4";"5";"11";"9";"4";"6";"1";"2";"1";"0";"0";"4"
"Gooise Kant";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Kortvoort";"2";"5";"9";"6";"4";"4";"1";"2";"0";"0";"0";"3"
"Kelbergen";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"K-buurt-Zuidwest";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"K-buurt-Zuidoost";"1";"0";"1";"2";"0";"2";"0";"0";"1";"0";"0";"1"
"Holendrecht";"7";"6";"8";"17";"13";"8";"4";"4";"4";"3";"1";"1"
"Holendrecht-West";"2";"3";"6";"17";"11";"5";"3";"2";"1";"0";"1";"1"
"Holendrecht-Oost";"4";"1";"2";"0";"1";"0";"0";"2";"2";"3";"0";"0"
"Holendrecht-Zuid";"1";"2";"0";"0";"1";"3";"1";"0";"1";"0";"0";"0"
"Nellestein";"12";"11";"21";"14";"7";"6";"3";"4";"3";"2";"2";"1"
"L-buurt";"4";"2";"2";"5";"3";"3";"0";"1";"3";"0";"1";"0"
"Gaasperpark";"7";"7";"19";"8";"3";"2";"3";"3";"0";"2";"1";"1"
"Gaasperplas";"1";"2";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0"
"Reigersbos";"10";"30";"21";"21";"16";"16";"11";"11";"12";"6";"4";"3"
"Reigersbos 1";"6";"18";"11";"12";"5";"9";"4";"7";"6";"5";"1";"2"
"Reigersbos 2";"3";"12";"9";"8";"11";"5";"6";"4";"4";"1";"3";"1"
"Reigersbos 3";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0"
"Reigersbos 4";"1";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0"
"Gein";"11";"10";"13";"14";"20";"5";"5";"4";"4";"3";"3";"0"
"Gein 1";"7";"6";"4";"7";"8";"4";"4";"2";"3";"2";"2";"0"
"Gein 2";"3";"3";"6";"3";"11";"1";"1";"2";"1";"1";"1";"0"
"Gein 3";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0"
"Gein 4";"1";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0"
"Bron: Politie"
